Classification; Confidence; Direction; Speed in km/h; Time
PKW;8;Richtung A nach B;49;22.05.2020 08:40
LKW;9;Richtung B nach A;38;22.05.2020 08:41
PKW;9;Richtung B nach A;35;22.05.2020 08:41
Zweirad;6;Richtung B nach A;44;22.05.2020 08:50
PKW;9;Richtung A nach B;34;22.05.2020 08:51
PKW;9;Richtung A nach B;38;22.05.2020 08:54
PKW;8;Richtung A nach B;29;22.05.2020 09:00
LKW;7;Richtung A nach B;38;22.05.2020 09:02
PKW;9;Richtung B nach A;34;22.05.2020 09:02
PKW;9;Richtung B nach A;33;22.05.2020 09:06
Leichtes Nutzfahrzeug;8;Richtung A nach B;37;22.05.2020 09:08
PKW;10;Richtung A nach B;41;22.05.2020 09:09
PKW;4;Richtung B nach A;43;22.05.2020 09:11
PKW;9;Richtung A nach B;19;22.05.2020 09:11
PKW;9;Richtung B nach A;30;22.05.2020 09:11
PKW;4;Richtung A nach B;41;22.05.2020 09:11
PKW;9;Richtung B nach A;27;22.05.2020 09:13
Leichtes Nutzfahrzeug;8;Richtung A nach B;36;22.05.2020 09:13
PKW;10;Richtung A nach B;38;22.05.2020 09:14
PKW;9;Richtung A nach B;40;22.05.2020 09:15
Leichtes Nutzfahrzeug;9;Richtung B nach A;28;22.05.2020 09:15
PKW;9;Richtung B nach A;36;22.05.2020 09:18
PKW;10;Richtung A nach B;36;22.05.2020 09:20
Leichtes Nutzfahrzeug;9;Richtung A nach B;37;22.05.2020 09:21
Zweirad;9;Richtung A nach B;32;22.05.2020 09:21
LKW mit Anhänger;9;Richtung B nach A;42;22.05.2020 09:23
Leichtes Nutzfahrzeug;8;Richtung A nach B;38;22.05.2020 09:24
PKW;8;Richtung A nach B;48;22.05.2020 09:25
PKW;9;Richtung A nach B;41;22.05.2020 09:25
LKW mit Anhänger;9;Richtung B nach A;33;22.05.2020 09:26
PKW;10;Richtung B nach A;38;22.05.2020 09:27
PKW;9;Richtung A nach B;45;22.05.2020 09:27
Leichtes Nutzfahrzeug;9;Richtung B nach A;31;22.05.2020 09:30
PKW;8;Richtung A nach B;45;22.05.2020 09:32
Zweirad;10;Richtung A nach B;29;22.05.2020 09:35
PKW;9;Richtung A nach B;41;22.05.2020 09:35
PKW;9;Richtung B nach A;38;22.05.2020 09:36
PKW;10;Richtung A nach B;34;22.05.2020 09:38
LKW;8;Richtung B nach A;33;22.05.2020 09:42
PKW;9;Richtung A nach B;38;22.05.2020 09:43
Leichtes Nutzfahrzeug;9;Richtung B nach A;40;22.05.2020 09:43
LKW;9;Richtung B nach A;36;22.05.2020 09:45
PKW;9;Richtung B nach A;34;22.05.2020 09:45
LKW mit Anhänger;9;Richtung B nach A;31;22.05.2020 09:48
PKW;9;Richtung A nach B;38;22.05.2020 09:49
PKW;10;Richtung A nach B;44;22.05.2020 09:49
PKW;9;Richtung A nach B;38;22.05.2020 09:52
PKW;9;Richtung A nach B;39;22.05.2020 09:54
LKW mit Anhänger;9;Richtung B nach A;31;22.05.2020 09:54
Leichtes Nutzfahrzeug;9;Richtung B nach A;32;22.05.2020 09:58
LKW;8;Richtung A nach B;37;22.05.2020 09:59
LKW;8;Richtung A nach B;37;22.05.2020 09:59
PKW;9;Richtung B nach A;34;22.05.2020 10:01
Leichtes Nutzfahrzeug;4;Richtung B nach A;45;22.05.2020 10:04
PKW;8;Richtung A nach B;37;22.05.2020 10:04
PKW;9;Richtung B nach A;39;22.05.2020 10:05
LKW;8;Richtung A nach B;36;22.05.2020 10:06
Zweirad;9;Richtung A nach B;36;22.05.2020 10:07
PKW;10;Richtung A nach B;36;22.05.2020 10:08
PKW;9;Richtung A nach B;45;22.05.2020 10:10
PKW;9;Richtung A nach B;40;22.05.2020 10:11
PKW;9;Richtung A nach B;40;22.05.2020 10:11
LKW;8;Richtung A nach B;42;22.05.2020 10:12
LKW;8;Richtung A nach B;46;22.05.2020 10:12
PKW;9;Richtung A nach B;39;22.05.2020 10:12
LKW;9;Richtung A nach B;38;22.05.2020 10:13
LKW;8;Richtung B nach A;34;22.05.2020 10:15
Zweirad;9;Richtung A nach B;33;22.05.2020 10:15
PKW;8;Richtung A nach B;34;22.05.2020 10:15
Leichtes Nutzfahrzeug;9;Richtung B nach A;33;22.05.2020 10:15
PKW;9;Richtung B nach A;34;22.05.2020 10:15
PKW;4;Richtung A nach B;43;22.05.2020 10:15
PKW;9;Richtung A nach B;43;22.05.2020 10:16
PKW;8;Richtung A nach B;46;22.05.2020 10:21
PKW;9;Richtung B nach A;32;22.05.2020 10:24
Zweirad;10;Richtung A nach B;27;22.05.2020 10:24
Zweirad;9;Richtung B nach A;26;22.05.2020 10:24
PKW;8;Richtung A nach B;32;22.05.2020 10:25
PKW;9;Richtung A nach B;40;22.05.2020 10:26
PKW;9;Richtung A nach B;41;22.05.2020 10:26
LKW mit Anhänger;8;Richtung A nach B;43;22.05.2020 10:28
PKW;9;Richtung B nach A;40;22.05.2020 10:29
Zweirad;9;Richtung A nach B;25;22.05.2020 10:31
PKW;10;Richtung A nach B;44;22.05.2020 10:32
PKW;9;Richtung B nach A;38;22.05.2020 10:34
Leichtes Nutzfahrzeug;9;Richtung B nach A;37;22.05.2020 10:34
PKW;8;Richtung A nach B;45;22.05.2020 10:35
PKW;9;Richtung B nach A;41;22.05.2020 10:35
LKW mit Anhänger;8;Richtung B nach A;34;22.05.2020 10:36
LKW;9;Richtung B nach A;37;22.05.2020 10:42
PKW;9;Richtung A nach B;45;22.05.2020 10:44
PKW;9;Richtung B nach A;32;22.05.2020 10:44
Zweirad;10;Richtung A nach B;29;22.05.2020 10:47
PKW;10;Richtung A nach B;40;22.05.2020 10:48
PKW;8;Richtung B nach A;40;22.05.2020 10:49
PKW;9;Richtung B nach A;44;22.05.2020 10:50
PKW;8;Richtung A nach B;37;22.05.2020 10:50
PKW;8;Richtung A nach B;40;22.05.2020 10:52
PKW;9;Richtung B nach A;45;22.05.2020 10:53
PKW;9;Richtung A nach B;39;22.05.2020 10:53
PKW;10;Richtung B nach A;36;22.05.2020 10:54
LKW mit Anhänger;8;Richtung A nach B;39;22.05.2020 10:55
LKW;9;Richtung A nach B;28;22.05.2020 10:55
PKW;9;Richtung A nach B;32;22.05.2020 10:55
Zweirad;10;Richtung A nach B;27;22.05.2020 10:58
PKW;9;Richtung B nach A;24;22.05.2020 10:59
LKW;7;Richtung A nach B;35;22.05.2020 10:59
PKW;9;Richtung A nach B;33;22.05.2020 11:00
Zweirad;8;Richtung A nach B;40;22.05.2020 11:00
LKW;8;Richtung B nach A;30;22.05.2020 11:03
LKW;7;Richtung B nach A;34;22.05.2020 11:04
PKW;9;Richtung A nach B;34;22.05.2020 11:11
Leichtes Nutzfahrzeug;8;Richtung B nach A;30;22.05.2020 11:13
PKW;9;Richtung A nach B;37;22.05.2020 11:13
Zweirad;9;Richtung A nach B;51;22.05.2020 11:13
Leichtes Nutzfahrzeug;8;Richtung A nach B;43;22.05.2020 11:16
Leichtes Nutzfahrzeug;9;Richtung A nach B;42;22.05.2020 11:16
PKW;8;Richtung B nach A;41;22.05.2020 11:18
PKW;9;Richtung B nach A;37;22.05.2020 11:18
PKW;8;Richtung B nach A;38;22.05.2020 11:19
Zweirad;10;Richtung B nach A;22;22.05.2020 11:24
PKW;9;Richtung A nach B;33;22.05.2020 11:28
PKW;9;Richtung A nach B;41;22.05.2020 11:30
PKW;9;Richtung B nach A;40;22.05.2020 11:30
PKW;8;Richtung A nach B;43;22.05.2020 11:33
Leichtes Nutzfahrzeug;9;Richtung B nach A;40;22.05.2020 11:36
LKW;9;Richtung A nach B;33;22.05.2020 11:36
LKW;9;Richtung A nach B;32;22.05.2020 11:37
Zweirad;9;Richtung A nach B;33;22.05.2020 11:38
PKW;9;Richtung B nach A;41;22.05.2020 11:39
LKW mit Anhänger;8;Richtung A nach B;34;22.05.2020 11:39
PKW;9;Richtung B nach A;42;22.05.2020 11:39
PKW;8;Richtung B nach A;50;22.05.2020 11:40
PKW;9;Richtung B nach A;50;22.05.2020 11:43
LKW;7;Richtung B nach A;42;22.05.2020 11:44
LKW;7;Richtung A nach B;38;22.05.2020 11:46
PKW;9;Richtung B nach A;38;22.05.2020 11:48
PKW;9;Richtung A nach B;38;22.05.2020 11:51
PKW;9;Richtung A nach B;36;22.05.2020 11:51
Leichtes Nutzfahrzeug;9;Richtung B nach A;36;22.05.2020 11:53
Zweirad;9;Richtung A nach B;27;22.05.2020 11:54
Zweirad;9;Richtung A nach B;39;22.05.2020 11:54
Zweirad;9;Richtung A nach B;40;22.05.2020 11:55
Leichtes Nutzfahrzeug;8;Richtung B nach A;46;22.05.2020 11:56
LKW mit Anhänger;8;Richtung A nach B;36;22.05.2020 11:56
Zweirad;9;Richtung A nach B;33;22.05.2020 11:59
PKW;10;Richtung A nach B;28;22.05.2020 12:00
PKW;9;Richtung B nach A;44;22.05.2020 12:01
PKW;9;Richtung B nach A;40;22.05.2020 12:03
PKW;9;Richtung B nach A;41;22.05.2020 12:04
PKW;9;Richtung B nach A;38;22.05.2020 12:04
PKW;9;Richtung B nach A;34;22.05.2020 12:05
PKW;9;Richtung B nach A;43;22.05.2020 12:06
PKW;9;Richtung B nach A;44;22.05.2020 12:07
Zweirad;9;Richtung B nach A;30;22.05.2020 12:11
LKW;7;Richtung B nach A;37;22.05.2020 12:12
PKW;8;Richtung A nach B;47;22.05.2020 12:14
Zweirad;9;Richtung A nach B;28;22.05.2020 12:14
Leichtes Nutzfahrzeug;8;Richtung A nach B;32;22.05.2020 12:14
PKW;9;Richtung A nach B;38;22.05.2020 12:15
PKW;10;Richtung B nach A;32;22.05.2020 12:16
LKW mit Anhänger;9;Richtung A nach B;39;22.05.2020 12:17
PKW;9;Richtung A nach B;37;22.05.2020 12:18
LKW;6;Richtung B nach A;39;22.05.2020 12:18
PKW;10;Richtung A nach B;29;22.05.2020 12:19
Zweirad;9;Richtung A nach B;32;22.05.2020 12:21
LKW mit Anhänger;8;Richtung A nach B;36;22.05.2020 12:21
LKW;8;Richtung B nach A;33;22.05.2020 12:22
PKW;8;Richtung B nach A;45;22.05.2020 12:23
PKW;9;Richtung B nach A;36;22.05.2020 12:25
PKW;9;Richtung B nach A;35;22.05.2020 12:26
PKW;9;Richtung A nach B;45;22.05.2020 12:29
PKW;8;Richtung B nach A;44;22.05.2020 12:33
Zweirad;9;Richtung A nach B;27;22.05.2020 12:33
PKW;9;Richtung A nach B;28;22.05.2020 12:33
LKW;9;Richtung A nach B;39;22.05.2020 12:35
PKW;8;Richtung B nach A;42;22.05.2020 12:35
PKW;9;Richtung B nach A;49;22.05.2020 12:35
PKW;9;Richtung A nach B;40;22.05.2020 12:36
PKW;9;Richtung A nach B;27;22.05.2020 12:38
PKW;9;Richtung B nach A;37;22.05.2020 12:39
Leichtes Nutzfahrzeug;7;Richtung A nach B;40;22.05.2020 12:39
PKW;9;Richtung A nach B;31;22.05.2020 12:39
Leichtes Nutzfahrzeug;9;Richtung B nach A;45;22.05.2020 12:40
PKW;9;Richtung A nach B;36;22.05.2020 12:43
PKW;10;Richtung B nach A;36;22.05.2020 12:43
Zweirad;10;Richtung B nach A;22;22.05.2020 12:43
LKW;9;Richtung B nach A;41;22.05.2020 12:45
Zweirad;9;Richtung B nach A;29;22.05.2020 12:46
Zweirad;8;Richtung B nach A;33;22.05.2020 12:46
PKW;9;Richtung A nach B;34;22.05.2020 12:46
Zweirad;9;Richtung B nach A;32;22.05.2020 12:46
PKW;9;Richtung B nach A;43;22.05.2020 12:48
PKW;10;Richtung B nach A;40;22.05.2020 12:48
Leichtes Nutzfahrzeug;9;Richtung A nach B;34;22.05.2020 12:50
PKW;9;Richtung A nach B;38;22.05.2020 12:51
LKW mit Anhänger;9;Richtung A nach B;45;22.05.2020 12:52
PKW;10;Richtung A nach B;37;22.05.2020 12:52
PKW;9;Richtung B nach A;44;22.05.2020 12:54
PKW;9;Richtung B nach A;45;22.05.2020 12:55
PKW;8;Richtung B nach A;41;22.05.2020 12:55
Zweirad;8;Richtung A nach B;33;22.05.2020 12:56
Leichtes Nutzfahrzeug;9;Richtung A nach B;39;22.05.2020 12:56
PKW;9;Richtung A nach B;41;22.05.2020 12:57
PKW;8;Richtung A nach B;50;22.05.2020 12:57
PKW;9;Richtung A nach B;41;22.05.2020 12:58
PKW;9;Richtung B nach A;34;22.05.2020 13:03
LKW;9;Richtung A nach B;33;22.05.2020 13:03
PKW;10;Richtung A nach B;36;22.05.2020 13:03
PKW;9;Richtung B nach A;41;22.05.2020 13:04
PKW;9;Richtung B nach A;39;22.05.2020 13:06
PKW;9;Richtung B nach A;40;22.05.2020 13:08
PKW;9;Richtung A nach B;38;22.05.2020 13:08
PKW;9;Richtung A nach B;49;22.05.2020 13:09
LKW mit Anhänger;8;Richtung B nach A;40;22.05.2020 13:11
PKW;8;Richtung A nach B;40;22.05.2020 13:11
Leichtes Nutzfahrzeug;9;Richtung B nach A;36;22.05.2020 13:11
Leichtes Nutzfahrzeug;8;Richtung B nach A;36;22.05.2020 13:12
Leichtes Nutzfahrzeug;9;Richtung A nach B;37;22.05.2020 13:12
PKW;9;Richtung B nach A;29;22.05.2020 13:12
PKW;9;Richtung A nach B;44;22.05.2020 13:13
LKW;8;Richtung B nach A;37;22.05.2020 13:13
PKW;9;Richtung A nach B;36;22.05.2020 13:16
PKW;8;Richtung B nach A;41;22.05.2020 13:17
Leichtes Nutzfahrzeug;8;Richtung A nach B;41;22.05.2020 13:18
PKW;9;Richtung B nach A;40;22.05.2020 13:21
PKW;9;Richtung B nach A;40;22.05.2020 13:23
PKW;9;Richtung B nach A;41;22.05.2020 13:23
PKW;9;Richtung A nach B;43;22.05.2020 13:25
Leichtes Nutzfahrzeug;8;Richtung B nach A;42;22.05.2020 13:25
Zweirad;9;Richtung A nach B;35;22.05.2020 13:26
PKW;9;Richtung B nach A;31;22.05.2020 13:27
PKW;9;Richtung A nach B;36;22.05.2020 13:27
Zweirad;9;Richtung B nach A;30;22.05.2020 13:28
PKW;9;Richtung A nach B;41;22.05.2020 13:29
PKW;8;Richtung B nach A;39;22.05.2020 13:30
Leichtes Nutzfahrzeug;6;Richtung B nach A;58;22.05.2020 13:30
PKW;10;Richtung A nach B;40;22.05.2020 13:30
Zweirad;9;Richtung B nach A;29;22.05.2020 13:30
PKW;10;Richtung A nach B;39;22.05.2020 13:31
PKW;9;Richtung B nach A;50;22.05.2020 13:33
Leichtes Nutzfahrzeug;8;Richtung A nach B;46;22.05.2020 13:34
PKW;9;Richtung B nach A;37;22.05.2020 13:36
Zweirad;6;Richtung B nach A;41;22.05.2020 13:40
PKW;9;Richtung B nach A;40;22.05.2020 13:40
LKW;9;Richtung B nach A;38;22.05.2020 13:41
PKW;10;Richtung B nach A;50;22.05.2020 13:43
PKW;10;Richtung A nach B;39;22.05.2020 13:48
PKW;9;Richtung A nach B;43;22.05.2020 13:50
PKW;9;Richtung B nach A;40;22.05.2020 13:51
PKW;9;Richtung B nach A;38;22.05.2020 13:52
PKW;10;Richtung A nach B;36;22.05.2020 13:53
Leichtes Nutzfahrzeug;8;Richtung A nach B;32;22.05.2020 13:56
Zweirad;9;Richtung B nach A;28;22.05.2020 13:56
PKW;9;Richtung A nach B;41;22.05.2020 13:56
PKW;9;Richtung A nach B;39;22.05.2020 13:57
PKW;9;Richtung B nach A;40;22.05.2020 13:57
PKW;9;Richtung B nach A;46;22.05.2020 13:57
PKW;9;Richtung A nach B;47;22.05.2020 13:58
PKW;9;Richtung A nach B;49;22.05.2020 13:59
PKW;9;Richtung A nach B;45;22.05.2020 14:01
Zweirad;9;Richtung A nach B;36;22.05.2020 14:02
PKW;9;Richtung B nach A;33;22.05.2020 14:03
Leichtes Nutzfahrzeug;9;Richtung B nach A;39;22.05.2020 14:03
PKW;8;Richtung B nach A;41;22.05.2020 14:03
PKW;9;Richtung B nach A;43;22.05.2020 14:04
PKW;9;Richtung A nach B;36;22.05.2020 14:04
LKW;9;Richtung A nach B;37;22.05.2020 14:04
PKW;10;Richtung A nach B;32;22.05.2020 14:04
PKW;9;Richtung B nach A;42;22.05.2020 14:04
PKW;8;Richtung B nach A;42;22.05.2020 14:04
PKW;9;Richtung A nach B;41;22.05.2020 14:05
PKW;9;Richtung B nach A;36;22.05.2020 14:05
PKW;10;Richtung B nach A;36;22.05.2020 14:05
Zweirad;9;Richtung A nach B;34;22.05.2020 14:07
PKW;10;Richtung B nach A;33;22.05.2020 14:07
Leichtes Nutzfahrzeug;8;Richtung B nach A;37;22.05.2020 14:08
PKW;9;Richtung B nach A;40;22.05.2020 14:08
PKW;8;Richtung B nach A;35;22.05.2020 14:09
PKW;9;Richtung B nach A;42;22.05.2020 14:09
PKW;9;Richtung B nach A;35;22.05.2020 14:10
PKW;10;Richtung B nach A;38;22.05.2020 14:10
Zweirad;9;Richtung A nach B;38;22.05.2020 14:10
PKW;9;Richtung B nach A;41;22.05.2020 14:11
LKW;8;Richtung A nach B;44;22.05.2020 14:13
PKW;8;Richtung A nach B;35;22.05.2020 14:13
PKW;10;Richtung B nach A;42;22.05.2020 14:15
Zweirad;9;Richtung A nach B;43;22.05.2020 14:15
Leichtes Nutzfahrzeug;9;Richtung A nach B;42;22.05.2020 14:15
PKW;9;Richtung A nach B;48;22.05.2020 14:17
Zweirad;10;Richtung A nach B;43;22.05.2020 14:18
Zweirad;10;Richtung A nach B;49;22.05.2020 14:19
PKW;9;Richtung B nach A;37;22.05.2020 14:21
PKW;10;Richtung B nach A;36;22.05.2020 14:22
LKW;7;Richtung B nach A;41;22.05.2020 14:22
PKW;10;Richtung B nach A;38;22.05.2020 14:22
PKW;9;Richtung A nach B;41;22.05.2020 14:23
PKW;9;Richtung B nach A;38;22.05.2020 14:24
PKW;9;Richtung B nach A;56;22.05.2020 14:24
Leichtes Nutzfahrzeug;4;Richtung A nach B;43;22.05.2020 14:25
Leichtes Nutzfahrzeug;9;Richtung A nach B;45;22.05.2020 14:25
Zweirad;9;Richtung A nach B;25;22.05.2020 14:26
PKW;9;Richtung A nach B;28;22.05.2020 14:26
PKW;9;Richtung B nach A;43;22.05.2020 14:28
PKW;9;Richtung B nach A;43;22.05.2020 14:28
Leichtes Nutzfahrzeug;9;Richtung A nach B;43;22.05.2020 14:29
PKW;8;Richtung B nach A;42;22.05.2020 14:29
PKW;9;Richtung B nach A;52;22.05.2020 14:31
Zweirad;9;Richtung B nach A;30;22.05.2020 14:31
Zweirad;9;Richtung A nach B;47;22.05.2020 14:31
Zweirad;10;Richtung B nach A;26;22.05.2020 14:32
PKW;9;Richtung B nach A;36;22.05.2020 14:32
LKW;8;Richtung A nach B;44;22.05.2020 14:34
Zweirad;9;Richtung A nach B;27;22.05.2020 14:35
PKW;9;Richtung B nach A;41;22.05.2020 14:35
Zweirad;9;Richtung A nach B;40;22.05.2020 14:36
PKW;9;Richtung B nach A;48;22.05.2020 14:37
PKW;9;Richtung A nach B;50;22.05.2020 14:37
PKW;9;Richtung B nach A;35;22.05.2020 14:37
Zweirad;9;Richtung A nach B;24;22.05.2020 14:40
PKW;9;Richtung A nach B;37;22.05.2020 14:40
LKW;8;Richtung B nach A;42;22.05.2020 14:42
PKW;9;Richtung B nach A;39;22.05.2020 14:42
PKW;9;Richtung A nach B;22;22.05.2020 14:44
PKW;8;Richtung A nach B;40;22.05.2020 14:48
PKW;9;Richtung A nach B;39;22.05.2020 14:49
PKW;9;Richtung B nach A;37;22.05.2020 14:53
Zweirad;9;Richtung B nach A;28;22.05.2020 14:54
PKW;7;Richtung B nach A;40;22.05.2020 14:56
PKW;9;Richtung B nach A;40;22.05.2020 14:57
PKW;8;Richtung A nach B;47;22.05.2020 15:06
PKW;9;Richtung A nach B;42;22.05.2020 15:06
Zweirad;8;Richtung A nach B;30;22.05.2020 15:07
PKW;9;Richtung A nach B;45;22.05.2020 15:08
LKW mit Anhänger;8;Richtung B nach A;37;22.05.2020 15:10
PKW;8;Richtung B nach A;42;22.05.2020 15:11
PKW;9;Richtung A nach B;34;22.05.2020 15:12
LKW;8;Richtung A nach B;49;22.05.2020 15:12
LKW mit Anhänger;9;Richtung A nach B;39;22.05.2020 15:13
LKW mit Anhänger;4;Richtung B nach A;47;22.05.2020 15:17
Zweirad;8;Richtung B nach A;45;22.05.2020 15:17
PKW;9;Richtung B nach A;33;22.05.2020 15:17
Zweirad;9;Richtung B nach A;29;22.05.2020 15:19
PKW;9;Richtung A nach B;41;22.05.2020 15:20
PKW;9;Richtung B nach A;39;22.05.2020 15:21
PKW;9;Richtung B nach A;41;22.05.2020 15:22
PKW;8;Richtung A nach B;44;22.05.2020 15:22
LKW;7;Richtung B nach A;43;22.05.2020 15:22
PKW;10;Richtung B nach A;40;22.05.2020 15:23
PKW;9;Richtung B nach A;38;22.05.2020 15:24
PKW;8;Richtung A nach B;48;22.05.2020 15:25
PKW;9;Richtung A nach B;33;22.05.2020 15:26
PKW;9;Richtung A nach B;42;22.05.2020 15:26
PKW;9;Richtung A nach B;36;22.05.2020 15:27
Zweirad;9;Richtung A nach B;38;22.05.2020 15:27
PKW;8;Richtung A nach B;49;22.05.2020 15:29
Zweirad;10;Richtung B nach A;46;22.05.2020 15:29
PKW;9;Richtung B nach A;34;22.05.2020 15:29
Zweirad;9;Richtung B nach A;31;22.05.2020 15:31
PKW;9;Richtung B nach A;36;22.05.2020 15:31
PKW;10;Richtung B nach A;37;22.05.2020 15:32
PKW;10;Richtung B nach A;35;22.05.2020 15:32
LKW;9;Richtung A nach B;41;22.05.2020 15:32
PKW;9;Richtung B nach A;34;22.05.2020 15:33
Zweirad;9;Richtung A nach B;39;22.05.2020 15:33
PKW;9;Richtung B nach A;35;22.05.2020 15:33
PKW;10;Richtung B nach A;39;22.05.2020 15:36
PKW;9;Richtung B nach A;41;22.05.2020 15:37
Leichtes Nutzfahrzeug;8;Richtung A nach B;32;22.05.2020 15:37
PKW;9;Richtung A nach B;38;22.05.2020 15:38
Leichtes Nutzfahrzeug;6;Richtung B nach A;44;22.05.2020 15:40
PKW;10;Richtung B nach A;35;22.05.2020 15:41
Leichtes Nutzfahrzeug;9;Richtung B nach A;39;22.05.2020 15:41
PKW;10;Richtung B nach A;42;22.05.2020 15:42
PKW;9;Richtung B nach A;35;22.05.2020 15:48
Zweirad;10;Richtung B nach A;25;22.05.2020 15:50
PKW;9;Richtung A nach B;45;22.05.2020 15:51
PKW;10;Richtung A nach B;44;22.05.2020 15:52
PKW;9;Richtung B nach A;37;22.05.2020 15:56
Zweirad;9;Richtung B nach A;38;22.05.2020 15:56
PKW;10;Richtung A nach B;35;22.05.2020 16:00
PKW;9;Richtung A nach B;39;22.05.2020 16:00
Zweirad;9;Richtung B nach A;23;22.05.2020 16:02
PKW;9;Richtung B nach A;40;22.05.2020 16:05
PKW;9;Richtung B nach A;40;22.05.2020 16:07
PKW;9;Richtung B nach A;37;22.05.2020 16:09
PKW;8;Richtung B nach A;44;22.05.2020 16:11
LKW;8;Richtung A nach B;45;22.05.2020 16:13
Zweirad;9;Richtung A nach B;36;22.05.2020 16:14
PKW;9;Richtung B nach A;36;22.05.2020 16:17
Zweirad;10;Richtung A nach B;24;22.05.2020 16:18
PKW;9;Richtung B nach A;37;22.05.2020 16:19
Zweirad;9;Richtung B nach A;29;22.05.2020 16:22
Leichtes Nutzfahrzeug;7;Richtung B nach A;40;22.05.2020 16:23
PKW;9;Richtung A nach B;39;22.05.2020 16:24
Leichtes Nutzfahrzeug;7;Richtung B nach A;51;22.05.2020 16:26
Zweirad;9;Richtung B nach A;34;22.05.2020 16:27
PKW;9;Richtung A nach B;39;22.05.2020 16:28
Zweirad;10;Richtung A nach B;23;22.05.2020 16:28
Leichtes Nutzfahrzeug;9;Richtung A nach B;40;22.05.2020 16:32
Leichtes Nutzfahrzeug;8;Richtung A nach B;46;22.05.2020 16:36
PKW;9;Richtung A nach B;33;22.05.2020 16:37
PKW;8;Richtung B nach A;41;22.05.2020 16:37
PKW;9;Richtung B nach A;41;22.05.2020 16:37
LKW;8;Richtung B nach A;43;22.05.2020 16:41
PKW;9;Richtung B nach A;38;22.05.2020 16:42
PKW;9;Richtung A nach B;39;22.05.2020 16:48
Zweirad;8;Richtung B nach A;32;22.05.2020 16:50
PKW;8;Richtung B nach A;44;22.05.2020 16:53
Zweirad;9;Richtung B nach A;28;22.05.2020 16:54
PKW;9;Richtung B nach A;36;22.05.2020 16:56
Leichtes Nutzfahrzeug;9;Richtung B nach A;46;22.05.2020 16:57
PKW;9;Richtung B nach A;39;22.05.2020 16:57
PKW;10;Richtung A nach B;43;22.05.2020 16:58
PKW;9;Richtung B nach A;45;22.05.2020 16:59
PKW;9;Richtung A nach B;28;22.05.2020 16:59
PKW;9;Richtung B nach A;37;22.05.2020 17:02
PKW;9;Richtung B nach A;46;22.05.2020 17:03
PKW;9;Richtung B nach A;39;22.05.2020 17:05
PKW;9;Richtung A nach B;37;22.05.2020 17:06
PKW;10;Richtung B nach A;37;22.05.2020 17:06
PKW;1;Richtung A nach B;48;22.05.2020 17:07
Leichtes Nutzfahrzeug;7;Richtung A nach B;37;22.05.2020 17:11
PKW;9;Richtung A nach B;36;22.05.2020 17:11
PKW;9;Richtung B nach A;43;22.05.2020 17:16
PKW;9;Richtung B nach A;46;22.05.2020 17:17
LKW;8;Richtung A nach B;46;22.05.2020 17:19
LKW;8;Richtung B nach A;40;22.05.2020 17:21
PKW;9;Richtung B nach A;37;22.05.2020 17:23
Zweirad;10;Richtung B nach A;36;22.05.2020 17:28
Leichtes Nutzfahrzeug;10;Richtung B nach A;44;22.05.2020 17:29
PKW;9;Richtung B nach A;35;22.05.2020 17:30
PKW;9;Richtung B nach A;50;22.05.2020 17:33
LKW;9;Richtung A nach B;26;22.05.2020 17:33
Leichtes Nutzfahrzeug;9;Richtung A nach B;39;22.05.2020 17:34
Zweirad;9;Richtung B nach A;31;22.05.2020 17:41
Leichtes Nutzfahrzeug;6;Richtung B nach A;46;22.05.2020 17:42
Leichtes Nutzfahrzeug;8;Richtung B nach A;36;22.05.2020 17:43
PKW;9;Richtung B nach A;36;22.05.2020 17:43
PKW;8;Richtung B nach A;31;22.05.2020 17:46
PKW;9;Richtung A nach B;41;22.05.2020 17:49
PKW;10;Richtung B nach A;39;22.05.2020 17:51
PKW;9;Richtung B nach A;37;22.05.2020 17:52
PKW;9;Richtung B nach A;41;22.05.2020 17:53
Zweirad;10;Richtung A nach B;23;22.05.2020 17:56
Zweirad;9;Richtung A nach B;31;22.05.2020 17:58
Zweirad;9;Richtung A nach B;27;22.05.2020 17:59
PKW;9;Richtung B nach A;36;22.05.2020 18:00
PKW;9;Richtung B nach A;36;22.05.2020 18:02
Leichtes Nutzfahrzeug;8;Richtung A nach B;41;22.05.2020 18:03
PKW;9;Richtung B nach A;42;22.05.2020 18:03
Zweirad;9;Richtung B nach A;30;22.05.2020 18:05
PKW;10;Richtung B nach A;40;22.05.2020 18:08
PKW;8;Richtung B nach A;39;22.05.2020 18:09
PKW;9;Richtung A nach B;41;22.05.2020 18:09
Zweirad;9;Richtung A nach B;39;22.05.2020 18:10
PKW;9;Richtung A nach B;31;22.05.2020 18:11
PKW;10;Richtung A nach B;43;22.05.2020 18:13
PKW;10;Richtung B nach A;36;22.05.2020 18:13
LKW;9;Richtung A nach B;43;22.05.2020 18:14
PKW;9;Richtung B nach A;34;22.05.2020 18:17
PKW;10;Richtung B nach A;36;22.05.2020 18:17
LKW;8;Richtung B nach A;34;22.05.2020 18:19
Leichtes Nutzfahrzeug;7;Richtung B nach A;43;22.05.2020 18:21
PKW;9;Richtung A nach B;38;22.05.2020 18:23
Leichtes Nutzfahrzeug;9;Richtung A nach B;45;22.05.2020 18:25
Leichtes Nutzfahrzeug;9;Richtung A nach B;40;22.05.2020 18:33
