Classification; Confidence; Direction; Speed in km/h; Time
PKW;9;Richtung A nach B;39;16.10.2020 14:47
PKW;9;Richtung B nach A;39;16.10.2020 14:47
LKW;8;Richtung A nach B;50;16.10.2020 14:51
Zweirad;9;Richtung A nach B;35;16.10.2020 14:52
PKW;10;Richtung A nach B;34;16.10.2020 14:53
PKW;8;Richtung A nach B;34;16.10.2020 14:54
PKW;9;Richtung B nach A;52;16.10.2020 14:54
PKW;8;Richtung B nach A;38;16.10.2020 14:54
PKW;9;Richtung A nach B;42;16.10.2020 14:56
PKW;10;Richtung A nach B;28;16.10.2020 14:56
PKW;8;Richtung B nach A;40;16.10.2020 14:57
PKW;9;Richtung A nach B;40;16.10.2020 14:58
PKW;9;Richtung B nach A;37;16.10.2020 14:58
PKW;8;Richtung B nach A;41;16.10.2020 14:58
PKW;8;Richtung B nach A;37;16.10.2020 14:58
PKW;9;Richtung A nach B;32;16.10.2020 14:58
Leichtes Nutzfahrzeug;8;Richtung A nach B;44;16.10.2020 14:59
PKW;10;Richtung A nach B;40;16.10.2020 15:00
PKW;9;Richtung B nach A;41;16.10.2020 15:01
PKW;9;Richtung B nach A;37;16.10.2020 15:01
PKW;8;Richtung B nach A;42;16.10.2020 15:02
PKW;10;Richtung B nach A;47;16.10.2020 15:03
Leichtes Nutzfahrzeug;10;Richtung B nach A;40;16.10.2020 15:03
PKW;9;Richtung A nach B;45;16.10.2020 15:03
PKW;10;Richtung B nach A;36;16.10.2020 15:04
PKW;8;Richtung B nach A;40;16.10.2020 15:05
PKW;9;Richtung A nach B;32;16.10.2020 15:05
PKW;10;Richtung B nach A;40;16.10.2020 15:07
PKW;8;Richtung B nach A;33;16.10.2020 15:07
PKW;9;Richtung B nach A;39;16.10.2020 15:08
PKW;10;Richtung A nach B;41;16.10.2020 15:08
PKW;9;Richtung B nach A;39;16.10.2020 15:08
PKW;10;Richtung B nach A;45;16.10.2020 15:09
PKW;10;Richtung B nach A;40;16.10.2020 15:09
PKW;9;Richtung B nach A;34;16.10.2020 15:10
PKW;9;Richtung B nach A;38;16.10.2020 15:10
Leichtes Nutzfahrzeug;9;Richtung B nach A;53;16.10.2020 15:10
PKW;9;Richtung B nach A;39;16.10.2020 15:10
PKW;9;Richtung B nach A;40;16.10.2020 15:11
PKW;10;Richtung B nach A;33;16.10.2020 15:12
Leichtes Nutzfahrzeug;8;Richtung B nach A;43;16.10.2020 15:13
LKW;8;Richtung A nach B;40;16.10.2020 15:13
PKW;9;Richtung A nach B;43;16.10.2020 15:13
Leichtes Nutzfahrzeug;9;Richtung B nach A;31;16.10.2020 15:13
PKW;9;Richtung B nach A;39;16.10.2020 15:14
Zweirad;10;Richtung A nach B;40;16.10.2020 15:14
PKW;9;Richtung B nach A;36;16.10.2020 15:15
Leichtes Nutzfahrzeug;9;Richtung B nach A;48;16.10.2020 15:15
PKW;9;Richtung B nach A;42;16.10.2020 15:15
PKW;9;Richtung B nach A;41;16.10.2020 15:16
PKW;8;Richtung B nach A;49;16.10.2020 15:18
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;16.10.2020 15:18
PKW;8;Richtung B nach A;38;16.10.2020 15:20
PKW;8;Richtung B nach A;42;16.10.2020 15:20
PKW;9;Richtung B nach A;34;16.10.2020 15:21
PKW;10;Richtung B nach A;34;16.10.2020 15:21
LKW;9;Richtung B nach A;49;16.10.2020 15:22
PKW;9;Richtung B nach A;31;16.10.2020 15:23
PKW;9;Richtung B nach A;35;16.10.2020 15:25
LKW mit Anhänger;9;Richtung A nach B;32;16.10.2020 15:26
PKW;9;Richtung A nach B;43;16.10.2020 15:28
PKW;9;Richtung A nach B;41;16.10.2020 15:29
PKW;9;Richtung B nach A;50;16.10.2020 15:30
PKW;9;Richtung A nach B;42;16.10.2020 15:31
LKW;8;Richtung A nach B;41;16.10.2020 15:32
PKW;10;Richtung A nach B;40;16.10.2020 15:36
PKW;9;Richtung B nach A;32;16.10.2020 15:36
PKW;10;Richtung B nach A;34;16.10.2020 15:37
PKW;10;Richtung B nach A;45;16.10.2020 15:38
PKW;9;Richtung A nach B;44;16.10.2020 15:39
PKW;9;Richtung B nach A;34;16.10.2020 15:39
PKW;10;Richtung B nach A;32;16.10.2020 15:40
LKW;8;Richtung B nach A;32;16.10.2020 15:40
PKW;9;Richtung A nach B;37;16.10.2020 15:40
PKW;9;Richtung A nach B;38;16.10.2020 15:42
PKW;8;Richtung B nach A;45;16.10.2020 15:42
Leichtes Nutzfahrzeug;9;Richtung A nach B;37;16.10.2020 15:42
LKW;9;Richtung B nach A;36;16.10.2020 15:43
PKW;9;Richtung A nach B;37;16.10.2020 15:45
Zweirad;9;Richtung B nach A;31;16.10.2020 15:46
PKW;10;Richtung A nach B;33;16.10.2020 15:47
PKW;9;Richtung B nach A;36;16.10.2020 15:47
PKW;9;Richtung B nach A;34;16.10.2020 15:47
PKW;9;Richtung B nach A;37;16.10.2020 15:48
PKW;10;Richtung B nach A;38;16.10.2020 15:51
PKW;9;Richtung B nach A;40;16.10.2020 15:54
PKW;8;Richtung B nach A;40;16.10.2020 15:55
PKW;9;Richtung B nach A;40;16.10.2020 15:55
Leichtes Nutzfahrzeug;9;Richtung B nach A;46;16.10.2020 15:55
PKW;9;Richtung B nach A;30;16.10.2020 15:55
PKW;8;Richtung B nach A;37;16.10.2020 15:55
Leichtes Nutzfahrzeug;9;Richtung B nach A;33;16.10.2020 15:56
PKW;8;Richtung B nach A;37;16.10.2020 15:58
PKW;9;Richtung B nach A;38;16.10.2020 15:58
PKW;10;Richtung B nach A;33;16.10.2020 16:01
PKW;10;Richtung B nach A;37;16.10.2020 16:01
PKW;9;Richtung B nach A;31;16.10.2020 16:02
PKW;8;Richtung A nach B;41;16.10.2020 16:02
PKW;9;Richtung A nach B;37;16.10.2020 16:02
PKW;10;Richtung B nach A;39;16.10.2020 16:02
PKW;10;Richtung B nach A;36;16.10.2020 16:04
PKW;8;Richtung A nach B;52;16.10.2020 16:05
Zweirad;9;Richtung A nach B;36;16.10.2020 16:05
PKW;8;Richtung B nach A;40;16.10.2020 16:05
Leichtes Nutzfahrzeug;9;Richtung B nach A;47;16.10.2020 16:07
Zweirad;10;Richtung A nach B;27;16.10.2020 16:08
PKW;10;Richtung B nach A;38;16.10.2020 16:08
PKW;8;Richtung B nach A;47;16.10.2020 16:09
PKW;8;Richtung B nach A;47;16.10.2020 16:09
LKW;9;Richtung A nach B;49;16.10.2020 16:11
PKW;10;Richtung B nach A;40;16.10.2020 16:11
PKW;8;Richtung B nach A;49;16.10.2020 16:11
PKW;8;Richtung A nach B;49;16.10.2020 16:12
PKW;9;Richtung A nach B;40;16.10.2020 16:13
PKW;9;Richtung B nach A;43;16.10.2020 16:14
PKW;9;Richtung A nach B;39;16.10.2020 16:14
PKW;10;Richtung B nach A;34;16.10.2020 16:15
PKW;9;Richtung B nach A;37;16.10.2020 16:16
PKW;9;Richtung A nach B;40;16.10.2020 16:16
PKW;9;Richtung B nach A;41;16.10.2020 16:17
Zweirad;9;Richtung B nach A;27;16.10.2020 16:17
PKW;9;Richtung B nach A;38;16.10.2020 16:17
PKW;9;Richtung B nach A;42;16.10.2020 16:18
LKW;8;Richtung A nach B;33;16.10.2020 16:19
PKW;9;Richtung B nach A;46;16.10.2020 16:20
PKW;10;Richtung B nach A;37;16.10.2020 16:23
PKW;10;Richtung B nach A;42;16.10.2020 16:23
PKW;9;Richtung B nach A;42;16.10.2020 16:23
PKW;10;Richtung B nach A;40;16.10.2020 16:24
Leichtes Nutzfahrzeug;8;Richtung B nach A;38;16.10.2020 16:24
PKW;8;Richtung B nach A;42;16.10.2020 16:27
PKW;9;Richtung B nach A;40;16.10.2020 16:28
PKW;9;Richtung B nach A;40;16.10.2020 16:29
PKW;9;Richtung B nach A;42;16.10.2020 16:29
PKW;9;Richtung A nach B;37;16.10.2020 16:31
PKW;9;Richtung B nach A;33;16.10.2020 16:32
Leichtes Nutzfahrzeug;8;Richtung A nach B;47;16.10.2020 16:33
PKW;10;Richtung B nach A;44;16.10.2020 16:33
Leichtes Nutzfahrzeug;7;Richtung A nach B;34;16.10.2020 16:35
PKW;10;Richtung A nach B;36;16.10.2020 16:35
PKW;9;Richtung A nach B;49;16.10.2020 16:35
Leichtes Nutzfahrzeug;9;Richtung A nach B;35;16.10.2020 16:37
Zweirad;8;Richtung A nach B;28;16.10.2020 16:38
PKW;9;Richtung A nach B;36;16.10.2020 16:39
PKW;9;Richtung A nach B;34;16.10.2020 16:39
PKW;9;Richtung B nach A;42;16.10.2020 16:39
PKW;10;Richtung B nach A;32;16.10.2020 16:39
LKW;8;Richtung B nach A;47;16.10.2020 16:41
Leichtes Nutzfahrzeug;9;Richtung B nach A;33;16.10.2020 16:43
PKW;8;Richtung B nach A;35;16.10.2020 16:43
PKW;10;Richtung A nach B;40;16.10.2020 16:44
PKW;9;Richtung A nach B;41;16.10.2020 16:44
PKW;9;Richtung B nach A;38;16.10.2020 16:46
Leichtes Nutzfahrzeug;9;Richtung B nach A;38;16.10.2020 16:47
PKW;10;Richtung B nach A;43;16.10.2020 16:49
Zweirad;9;Richtung B nach A;43;16.10.2020 16:49
PKW;4;Richtung A nach B;45;16.10.2020 16:51
Zweirad;9;Richtung A nach B;29;16.10.2020 16:51
PKW;9;Richtung B nach A;46;16.10.2020 16:51
PKW;10;Richtung B nach A;35;16.10.2020 16:51
PKW;10;Richtung B nach A;38;16.10.2020 16:52
PKW;10;Richtung B nach A;29;16.10.2020 16:53
PKW;9;Richtung B nach A;37;16.10.2020 16:53
PKW;9;Richtung A nach B;49;16.10.2020 16:53
PKW;10;Richtung A nach B;39;16.10.2020 16:54
Zweirad;9;Richtung A nach B;27;16.10.2020 16:54
LKW mit Anhänger;9;Richtung A nach B;36;16.10.2020 16:54
Zweirad;9;Richtung B nach A;30;16.10.2020 16:56
PKW;9;Richtung B nach A;40;16.10.2020 16:57
PKW;10;Richtung A nach B;28;16.10.2020 16:57
PKW;9;Richtung A nach B;70;16.10.2020 16:59
PKW;9;Richtung B nach A;40;16.10.2020 16:59
PKW;10;Richtung A nach B;40;16.10.2020 17:00
Zweirad;9;Richtung B nach A;23;16.10.2020 17:03
PKW;9;Richtung B nach A;40;16.10.2020 17:05
PKW;9;Richtung B nach A;27;16.10.2020 17:05
PKW;9;Richtung A nach B;32;16.10.2020 17:05
PKW;9;Richtung A nach B;31;16.10.2020 17:05
PKW;10;Richtung B nach A;35;16.10.2020 17:06
PKW;9;Richtung B nach A;50;16.10.2020 17:07
PKW;9;Richtung B nach A;46;16.10.2020 17:08
Zweirad;8;Richtung B nach A;40;16.10.2020 17:09
PKW;8;Richtung B nach A;42;16.10.2020 17:10
PKW;9;Richtung B nach A;39;16.10.2020 17:10
PKW;9;Richtung B nach A;39;16.10.2020 17:14
PKW;10;Richtung A nach B;26;16.10.2020 17:16
PKW;9;Richtung B nach A;37;16.10.2020 17:16
LKW;8;Richtung A nach B;44;16.10.2020 17:17
PKW;9;Richtung A nach B;38;16.10.2020 17:19
PKW;10;Richtung A nach B;43;16.10.2020 17:19
LKW mit Anhänger;9;Richtung A nach B;36;16.10.2020 17:19
PKW;9;Richtung B nach A;35;16.10.2020 17:21
LKW;7;Richtung B nach A;40;16.10.2020 17:21
PKW;9;Richtung A nach B;37;16.10.2020 17:24
PKW;9;Richtung B nach A;32;16.10.2020 17:26
PKW;9;Richtung B nach A;45;16.10.2020 17:28
PKW;8;Richtung A nach B;34;16.10.2020 17:30
PKW;9;Richtung B nach A;34;16.10.2020 17:31
PKW;10;Richtung B nach A;33;16.10.2020 17:31
Leichtes Nutzfahrzeug;9;Richtung B nach A;30;16.10.2020 17:31
PKW;9;Richtung B nach A;36;16.10.2020 17:35
LKW;8;Richtung A nach B;42;16.10.2020 17:35
PKW;8;Richtung B nach A;39;16.10.2020 17:36
Leichtes Nutzfahrzeug;9;Richtung B nach A;44;16.10.2020 17:37
LKW;9;Richtung B nach A;46;16.10.2020 17:40
PKW;9;Richtung B nach A;41;16.10.2020 17:41
Leichtes Nutzfahrzeug;10;Richtung B nach A;31;16.10.2020 17:43
Zweirad;9;Richtung B nach A;33;16.10.2020 17:43
PKW;9;Richtung B nach A;33;16.10.2020 17:43
PKW;9;Richtung A nach B;46;16.10.2020 17:43
Zweirad;0;Richtung B nach A;49;16.10.2020 17:44
PKW;9;Richtung A nach B;37;16.10.2020 17:46
PKW;9;Richtung B nach A;40;16.10.2020 17:47
PKW;9;Richtung B nach A;40;16.10.2020 17:47
Leichtes Nutzfahrzeug;4;Richtung A nach B;47;16.10.2020 17:47
Zweirad;3;Richtung A nach B;46;16.10.2020 17:47
PKW;9;Richtung B nach A;28;16.10.2020 17:49
Zweirad;9;Richtung A nach B;31;16.10.2020 17:52
Zweirad;10;Richtung B nach A;27;16.10.2020 17:52
PKW;9;Richtung A nach B;42;16.10.2020 17:54
PKW;10;Richtung A nach B;53;16.10.2020 17:54
PKW;9;Richtung A nach B;48;16.10.2020 17:54
PKW;9;Richtung A nach B;43;16.10.2020 17:54
PKW;9;Richtung A nach B;43;16.10.2020 17:54
PKW;10;Richtung A nach B;30;16.10.2020 17:55
Leichtes Nutzfahrzeug;9;Richtung B nach A;49;16.10.2020 17:55
PKW;8;Richtung B nach A;43;16.10.2020 17:56
PKW;9;Richtung B nach A;34;16.10.2020 17:57
PKW;9;Richtung A nach B;30;16.10.2020 17:57
PKW;9;Richtung B nach A;39;16.10.2020 17:58
Leichtes Nutzfahrzeug;8;Richtung B nach A;35;16.10.2020 17:59
Zweirad;6;Richtung B nach A;42;16.10.2020 17:59
PKW;9;Richtung B nach A;40;16.10.2020 18:01
PKW;9;Richtung B nach A;40;16.10.2020 18:01
PKW;9;Richtung B nach A;42;16.10.2020 18:01
Zweirad;10;Richtung A nach B;29;16.10.2020 18:03
PKW;10;Richtung B nach A;36;16.10.2020 18:06
Leichtes Nutzfahrzeug;9;Richtung B nach A;34;16.10.2020 18:06
Zweirad;8;Richtung B nach A;39;16.10.2020 18:14
PKW;9;Richtung A nach B;38;16.10.2020 18:15
PKW;9;Richtung A nach B;37;16.10.2020 18:16
PKW;9;Richtung A nach B;45;16.10.2020 18:16
LKW;6;Richtung A nach B;48;16.10.2020 18:17
PKW;10;Richtung B nach A;40;16.10.2020 18:17
Zweirad;9;Richtung B nach A;38;16.10.2020 18:17
PKW;9;Richtung B nach A;37;16.10.2020 18:18
PKW;10;Richtung A nach B;32;16.10.2020 18:19
LKW;9;Richtung B nach A;39;16.10.2020 18:20
Leichtes Nutzfahrzeug;9;Richtung B nach A;47;16.10.2020 18:21
PKW;8;Richtung A nach B;32;16.10.2020 18:22
PKW;10;Richtung B nach A;27;16.10.2020 18:23
Zweirad;0;Richtung B nach A;49;16.10.2020 18:23
Leichtes Nutzfahrzeug;9;Richtung B nach A;49;16.10.2020 18:23
Leichtes Nutzfahrzeug;9;Richtung B nach A;44;16.10.2020 18:26
PKW;8;Richtung A nach B;42;16.10.2020 18:26
Leichtes Nutzfahrzeug;8;Richtung B nach A;49;16.10.2020 18:29
LKW;9;Richtung A nach B;45;16.10.2020 18:30
PKW;10;Richtung A nach B;39;16.10.2020 18:36
PKW;10;Richtung B nach A;31;16.10.2020 18:38
PKW;9;Richtung A nach B;36;16.10.2020 18:39
LKW;9;Richtung B nach A;38;16.10.2020 18:42
PKW;9;Richtung B nach A;36;16.10.2020 18:44
PKW;9;Richtung B nach A;34;16.10.2020 18:45
Zweirad;8;Richtung A nach B;36;16.10.2020 19:01
PKW;9;Richtung A nach B;35;16.10.2020 19:07
PKW;10;Richtung B nach A;37;16.10.2020 19:08
PKW;9;Richtung B nach A;25;16.10.2020 19:13
LKW;8;Richtung B nach A;40;16.10.2020 19:20
PKW;10;Richtung A nach B;42;16.10.2020 19:22
LKW mit Anhänger;8;Richtung A nach B;29;16.10.2020 19:28
Leichtes Nutzfahrzeug;8;Richtung A nach B;35;16.10.2020 19:30
LKW;7;Richtung A nach B;47;16.10.2020 19:34
PKW;9;Richtung A nach B;32;16.10.2020 19:37
PKW;9;Richtung B nach A;33;16.10.2020 19:51
LKW;8;Richtung A nach B;35;16.10.2020 19:52
PKW;4;Richtung A nach B;45;16.10.2020 19:56
Zweirad;4;Richtung A nach B;44;16.10.2020 19:56
Zweirad;8;Richtung A nach B;31;16.10.2020 19:56
Leichtes Nutzfahrzeug;10;Richtung B nach A;40;16.10.2020 20:00
PKW;8;Richtung B nach A;36;16.10.2020 20:01
PKW;9;Richtung B nach A;31;16.10.2020 20:02
PKW;9;Richtung B nach A;40;16.10.2020 20:24
LKW;5;Richtung B nach A;44;16.10.2020 20:25
PKW;9;Richtung B nach A;35;16.10.2020 20:32
LKW mit Anhänger;8;Richtung B nach A;34;16.10.2020 20:33
PKW;9;Richtung B nach A;32;16.10.2020 20:34
Leichtes Nutzfahrzeug;9;Richtung B nach A;29;16.10.2020 20:34
PKW;10;Richtung B nach A;34;16.10.2020 20:35
PKW;9;Richtung B nach A;31;16.10.2020 20:36
LKW;8;Richtung A nach B;44;16.10.2020 20:36
Zweirad;10;Richtung B nach A;22;16.10.2020 20:38
Zweirad;0;Richtung B nach A;50;16.10.2020 20:55
PKW;9;Richtung A nach B;34;16.10.2020 20:57
PKW;9;Richtung A nach B;42;16.10.2020 20:58
Zweirad;0;Richtung B nach A;50;16.10.2020 21:00
PKW;10;Richtung B nach A;26;16.10.2020 21:00
PKW;9;Richtung B nach A;33;16.10.2020 21:05
PKW;10;Richtung B nach A;35;16.10.2020 21:06
PKW;10;Richtung B nach A;32;16.10.2020 21:07
PKW;9;Richtung B nach A;35;16.10.2020 21:19
LKW;4;Richtung A nach B;44;16.10.2020 21:21
PKW;9;Richtung A nach B;24;16.10.2020 21:23
LKW;7;Richtung B nach A;37;16.10.2020 21:23
PKW;9;Richtung A nach B;37;16.10.2020 21:25
PKW;4;Richtung B nach A;45;16.10.2020 21:29
Zweirad;3;Richtung B nach A;46;16.10.2020 21:29
Leichtes Nutzfahrzeug;9;Richtung A nach B;41;16.10.2020 21:35
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;16.10.2020 21:39
Leichtes Nutzfahrzeug;9;Richtung B nach A;27;16.10.2020 21:39
PKW;9;Richtung A nach B;36;16.10.2020 21:45
PKW;9;Richtung B nach A;34;16.10.2020 21:50
PKW;8;Richtung A nach B;41;16.10.2020 21:52
PKW;10;Richtung B nach A;26;16.10.2020 22:01
PKW;9;Richtung B nach A;36;16.10.2020 22:04
PKW;9;Richtung A nach B;36;16.10.2020 22:09
Zweirad;0;Richtung B nach A;50;16.10.2020 22:12
Leichtes Nutzfahrzeug;9;Richtung B nach A;43;16.10.2020 22:14
Zweirad;8;Richtung A nach B;38;16.10.2020 22:16
LKW;7;Richtung B nach A;42;16.10.2020 22:23
LKW;8;Richtung A nach B;42;16.10.2020 22:26
PKW;9;Richtung B nach A;43;16.10.2020 22:32
PKW;8;Richtung B nach A;44;16.10.2020 22:32
Zweirad;9;Richtung B nach A;28;16.10.2020 22:33
PKW;9;Richtung B nach A;32;16.10.2020 22:33
PKW;9;Richtung B nach A;37;16.10.2020 22:34
PKW;9;Richtung B nach A;42;16.10.2020 22:34
LKW;8;Richtung A nach B;42;16.10.2020 22:34
PKW;8;Richtung B nach A;38;16.10.2020 22:36
PKW;9;Richtung B nach A;33;16.10.2020 22:37
PKW;9;Richtung B nach A;36;16.10.2020 22:37
PKW;9;Richtung B nach A;33;16.10.2020 22:38
PKW;10;Richtung B nach A;21;16.10.2020 22:44
Zweirad;9;Richtung A nach B;26;16.10.2020 22:50
PKW;8;Richtung B nach A;39;16.10.2020 22:54
PKW;9;Richtung B nach A;32;16.10.2020 22:57
LKW mit Anhänger;5;Richtung A nach B;42;16.10.2020 23:01
PKW;7;Richtung A nach B;46;16.10.2020 23:02
PKW;9;Richtung B nach A;43;16.10.2020 23:04
PKW;9;Richtung B nach A;37;16.10.2020 23:10
PKW;4;Richtung B nach A;44;16.10.2020 23:13
PKW;10;Richtung B nach A;46;16.10.2020 23:13
PKW;9;Richtung B nach A;31;16.10.2020 23:13
LKW;9;Richtung B nach A;32;16.10.2020 23:23
Leichtes Nutzfahrzeug;4;Richtung A nach B;43;16.10.2020 23:28
LKW;6;Richtung B nach A;39;16.10.2020 23:31
LKW;10;Richtung A nach B;53;16.10.2020 23:33
PKW;9;Richtung B nach A;36;16.10.2020 23:34
PKW;10;Richtung A nach B;38;16.10.2020 23:49
LKW;9;Richtung B nach A;28;16.10.2020 23:49
Zweirad;7;Richtung A nach B;34;16.10.2020 23:50
PKW;9;Richtung A nach B;45;16.10.2020 23:59
Leichtes Nutzfahrzeug;5;Richtung B nach A;44;17.10.2020 00:02
PKW;9;Richtung B nach A;33;17.10.2020 00:04
Leichtes Nutzfahrzeug;7;Richtung B nach A;34;17.10.2020 00:09
LKW mit Anhänger;6;Richtung B nach A;40;17.10.2020 00:13
PKW;8;Richtung B nach A;36;17.10.2020 00:18
PKW;8;Richtung A nach B;47;17.10.2020 00:29
LKW mit Anhänger;9;Richtung A nach B;26;17.10.2020 01:18
Zweirad;0;Richtung B nach A;49;17.10.2020 01:25
PKW;9;Richtung A nach B;41;17.10.2020 01:41
Zweirad;0;Richtung B nach A;50;17.10.2020 02:01
Zweirad;0;Richtung B nach A;50;17.10.2020 02:37
PKW;9;Richtung A nach B;34;17.10.2020 02:54
PKW;10;Richtung B nach A;41;17.10.2020 03:10
Leichtes Nutzfahrzeug;10;Richtung B nach A;23;17.10.2020 04:02
Zweirad;5;Richtung A nach B;84;17.10.2020 04:06
Zweirad;0;Richtung B nach A;50;17.10.2020 04:06
Zweirad;0;Richtung B nach A;50;17.10.2020 04:54
PKW;9;Richtung A nach B;41;17.10.2020 05:02
PKW;8;Richtung A nach B;46;17.10.2020 05:02
LKW mit Anhänger;8;Richtung B nach A;35;17.10.2020 05:18
PKW;9;Richtung B nach A;38;17.10.2020 05:28
Leichtes Nutzfahrzeug;9;Richtung B nach A;38;17.10.2020 05:30
Zweirad;3;Richtung A nach B;57;17.10.2020 05:30
PKW;10;Richtung B nach A;34;17.10.2020 05:31
PKW;10;Richtung B nach A;32;17.10.2020 05:47
PKW;9;Richtung A nach B;37;17.10.2020 05:48
PKW;8;Richtung B nach A;44;17.10.2020 05:48
PKW;9;Richtung B nach A;40;17.10.2020 06:32
PKW;7;Richtung B nach A;43;17.10.2020 06:56
LKW mit Anhänger;7;Richtung B nach A;37;17.10.2020 06:57
Leichtes Nutzfahrzeug;9;Richtung B nach A;34;17.10.2020 06:58
PKW;9;Richtung A nach B;43;17.10.2020 07:01
Zweirad;9;Richtung B nach A;27;17.10.2020 07:09
Leichtes Nutzfahrzeug;9;Richtung A nach B;41;17.10.2020 07:13
PKW;9;Richtung B nach A;32;17.10.2020 07:21
PKW;9;Richtung A nach B;42;17.10.2020 07:25
PKW;9;Richtung A nach B;35;17.10.2020 07:25
PKW;10;Richtung B nach A;33;17.10.2020 07:35
PKW;10;Richtung B nach A;44;17.10.2020 07:36
PKW;9;Richtung A nach B;32;17.10.2020 07:36
PKW;8;Richtung A nach B;43;17.10.2020 07:37
PKW;8;Richtung A nach B;39;17.10.2020 07:44
PKW;10;Richtung A nach B;28;17.10.2020 07:48
LKW mit Anhänger;9;Richtung B nach A;31;17.10.2020 08:06
PKW;10;Richtung B nach A;49;17.10.2020 08:13
PKW;9;Richtung A nach B;42;17.10.2020 08:16
PKW;10;Richtung A nach B;48;17.10.2020 08:22
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;17.10.2020 08:23
LKW mit Anhänger;0;Richtung B nach A;50;17.10.2020 08:27
LKW;9;Richtung A nach B;29;17.10.2020 08:27
Leichtes Nutzfahrzeug;8;Richtung A nach B;37;17.10.2020 08:33
PKW;9;Richtung A nach B;31;17.10.2020 08:33
PKW;9;Richtung A nach B;31;17.10.2020 08:33
PKW;10;Richtung A nach B;31;17.10.2020 08:33
Leichtes Nutzfahrzeug;9;Richtung B nach A;51;17.10.2020 08:34
PKW;7;Richtung B nach A;36;17.10.2020 08:35
Leichtes Nutzfahrzeug;7;Richtung A nach B;33;17.10.2020 08:37
LKW mit Anhänger;8;Richtung B nach A;28;17.10.2020 08:39
Zweirad;9;Richtung A nach B;23;17.10.2020 08:46
PKW;10;Richtung A nach B;32;17.10.2020 08:49
PKW;7;Richtung B nach A;33;17.10.2020 08:54
PKW;10;Richtung A nach B;28;17.10.2020 09:02
PKW;9;Richtung B nach A;33;17.10.2020 09:04
PKW;9;Richtung A nach B;33;17.10.2020 09:14
PKW;9;Richtung B nach A;32;17.10.2020 09:19
Zweirad;9;Richtung B nach A;27;17.10.2020 09:22
LKW;9;Richtung B nach A;38;17.10.2020 09:22
PKW;9;Richtung B nach A;36;17.10.2020 09:27
PKW;10;Richtung A nach B;36;17.10.2020 09:27
LKW;8;Richtung B nach A;28;17.10.2020 09:29
PKW;10;Richtung B nach A;34;17.10.2020 09:33
Zweirad;9;Richtung A nach B;36;17.10.2020 09:34
Leichtes Nutzfahrzeug;9;Richtung A nach B;34;17.10.2020 09:35
PKW;9;Richtung B nach A;35;17.10.2020 09:38
PKW;10;Richtung A nach B;38;17.10.2020 09:39
PKW;9;Richtung A nach B;43;17.10.2020 09:43
Zweirad;9;Richtung A nach B;36;17.10.2020 09:45
PKW;10;Richtung A nach B;36;17.10.2020 09:50
PKW;9;Richtung A nach B;43;17.10.2020 09:57
PKW;10;Richtung B nach A;49;17.10.2020 10:06
PKW;9;Richtung A nach B;33;17.10.2020 10:06
PKW;10;Richtung B nach A;41;17.10.2020 10:09
PKW;9;Richtung A nach B;55;17.10.2020 10:12
PKW;8;Richtung A nach B;42;17.10.2020 10:13
PKW;8;Richtung B nach A;38;17.10.2020 10:20
LKW;9;Richtung B nach A;39;17.10.2020 10:21
Zweirad;9;Richtung B nach A;25;17.10.2020 10:31
LKW;8;Richtung A nach B;50;17.10.2020 10:33
PKW;9;Richtung A nach B;32;17.10.2020 10:47
Zweirad;10;Richtung B nach A;18;17.10.2020 10:47
PKW;4;Richtung A nach B;45;17.10.2020 10:47
PKW;9;Richtung B nach A;44;17.10.2020 11:04
PKW;9;Richtung A nach B;50;17.10.2020 11:06
PKW;9;Richtung B nach A;51;17.10.2020 11:08
PKW;9;Richtung A nach B;40;17.10.2020 11:13
Leichtes Nutzfahrzeug;9;Richtung B nach A;43;17.10.2020 11:16
Leichtes Nutzfahrzeug;9;Richtung B nach A;47;17.10.2020 11:17
PKW;9;Richtung A nach B;40;17.10.2020 11:18
LKW;7;Richtung A nach B;40;17.10.2020 11:18
PKW;9;Richtung A nach B;45;17.10.2020 11:20
LKW;8;Richtung B nach A;44;17.10.2020 11:21
PKW;9;Richtung B nach A;47;17.10.2020 11:27
LKW;9;Richtung A nach B;40;17.10.2020 11:33
PKW;9;Richtung B nach A;41;17.10.2020 11:36
Zweirad;9;Richtung A nach B;34;17.10.2020 11:38
LKW;9;Richtung B nach A;28;17.10.2020 11:38
PKW;9;Richtung A nach B;41;17.10.2020 11:41
PKW;9;Richtung B nach A;44;17.10.2020 11:43
Zweirad;9;Richtung B nach A;30;17.10.2020 11:45
LKW mit Anhänger;9;Richtung A nach B;36;17.10.2020 11:48
PKW;9;Richtung A nach B;38;17.10.2020 11:48
PKW;5;Richtung B nach A;44;17.10.2020 11:49
Zweirad;8;Richtung A nach B;35;17.10.2020 11:50
PKW;10;Richtung A nach B;45;17.10.2020 11:53
PKW;9;Richtung B nach A;36;17.10.2020 11:57
LKW;9;Richtung B nach A;34;17.10.2020 11:58
PKW;8;Richtung B nach A;41;17.10.2020 12:02
PKW;8;Richtung B nach A;41;17.10.2020 12:04
PKW;10;Richtung B nach A;42;17.10.2020 12:04
