Classification; Confidence; Direction; Speed in km/h; Time
Zweirad;9;Richtung B nach A;29;21.02.2020 12:00
PKW;10;Richtung A nach B;43;21.02.2020 12:00
LKW mit Anhänger;8;Richtung A nach B;37;21.02.2020 12:00
PKW;10;Richtung B nach A;36;21.02.2020 12:01
PKW;9;Richtung A nach B;43;21.02.2020 12:03
LKW mit Anhänger;8;Richtung A nach B;38;21.02.2020 12:03
PKW;9;Richtung A nach B;30;21.02.2020 12:04
PKW;9;Richtung B nach A;36;21.02.2020 12:04
PKW;9;Richtung B nach A;35;21.02.2020 12:04
LKW mit Anhänger;9;Richtung B nach A;39;21.02.2020 12:04
PKW;9;Richtung B nach A;46;21.02.2020 12:04
Leichtes Nutzfahrzeug;9;Richtung B nach A;31;21.02.2020 12:05
PKW;8;Richtung B nach A;39;21.02.2020 12:05
PKW;10;Richtung B nach A;38;21.02.2020 12:05
PKW;10;Richtung B nach A;45;21.02.2020 12:06
LKW mit Anhänger;8;Richtung A nach B;34;21.02.2020 12:07
Leichtes Nutzfahrzeug;8;Richtung A nach B;40;21.02.2020 12:08
PKW;9;Richtung B nach A;48;21.02.2020 12:08
PKW;9;Richtung B nach A;42;21.02.2020 12:09
PKW;10;Richtung B nach A;40;21.02.2020 12:09
PKW;9;Richtung B nach A;39;21.02.2020 12:09
PKW;9;Richtung A nach B;37;21.02.2020 12:10
PKW;9;Richtung A nach B;39;21.02.2020 12:11
PKW;9;Richtung B nach A;36;21.02.2020 12:12
PKW;10;Richtung B nach A;44;21.02.2020 12:13
Zweirad;8;Richtung A nach B;44;21.02.2020 12:13
Zweirad;9;Richtung A nach B;30;21.02.2020 12:14
Leichtes Nutzfahrzeug;9;Richtung B nach A;30;21.02.2020 12:15
PKW;9;Richtung B nach A;37;21.02.2020 12:15
Zweirad;9;Richtung B nach A;17;21.02.2020 12:16
PKW;9;Richtung B nach A;45;21.02.2020 12:16
PKW;10;Richtung A nach B;35;21.02.2020 12:17
PKW;9;Richtung B nach A;31;21.02.2020 12:17
Leichtes Nutzfahrzeug;8;Richtung A nach B;39;21.02.2020 12:17
Leichtes Nutzfahrzeug;9;Richtung A nach B;35;21.02.2020 12:18
PKW;9;Richtung B nach A;32;21.02.2020 12:18
PKW;5;Richtung B nach A;45;21.02.2020 12:19
PKW;9;Richtung B nach A;35;21.02.2020 12:20
PKW;9;Richtung B nach A;40;21.02.2020 12:22
PKW;9;Richtung A nach B;47;21.02.2020 12:22
Zweirad;9;Richtung B nach A;28;21.02.2020 12:23
Zweirad;9;Richtung B nach A;29;21.02.2020 12:23
PKW;9;Richtung A nach B;39;21.02.2020 12:24
PKW;10;Richtung B nach A;30;21.02.2020 12:25
PKW;9;Richtung A nach B;41;21.02.2020 12:26
PKW;9;Richtung B nach A;37;21.02.2020 12:26
PKW;9;Richtung B nach A;41;21.02.2020 12:26
Zweirad;8;Richtung A nach B;27;21.02.2020 12:27
PKW;9;Richtung A nach B;39;21.02.2020 12:27
Zweirad;7;Richtung A nach B;34;21.02.2020 12:28
PKW;9;Richtung B nach A;37;21.02.2020 12:28
PKW;8;Richtung B nach A;40;21.02.2020 12:28
PKW;9;Richtung B nach A;31;21.02.2020 12:29
Leichtes Nutzfahrzeug;8;Richtung B nach A;36;21.02.2020 12:30
Leichtes Nutzfahrzeug;9;Richtung B nach A;33;21.02.2020 12:30
PKW;9;Richtung B nach A;38;21.02.2020 12:30
PKW;8;Richtung A nach B;36;21.02.2020 12:31
PKW;9;Richtung B nach A;38;21.02.2020 12:33
Leichtes Nutzfahrzeug;9;Richtung A nach B;34;21.02.2020 12:33
PKW;10;Richtung B nach A;35;21.02.2020 12:33
Leichtes Nutzfahrzeug;9;Richtung B nach A;41;21.02.2020 12:34
Zweirad;9;Richtung A nach B;26;21.02.2020 12:34
Zweirad;10;Richtung A nach B;22;21.02.2020 12:34
PKW;9;Richtung B nach A;39;21.02.2020 12:35
PKW;9;Richtung B nach A;40;21.02.2020 12:35
PKW;9;Richtung B nach A;38;21.02.2020 12:35
PKW;10;Richtung A nach B;39;21.02.2020 12:35
Zweirad;8;Richtung B nach A;33;21.02.2020 12:36
Zweirad;9;Richtung B nach A;20;21.02.2020 12:36
PKW;8;Richtung B nach A;47;21.02.2020 12:37
PKW;10;Richtung B nach A;40;21.02.2020 12:38
PKW;9;Richtung B nach A;40;21.02.2020 12:40
Zweirad;10;Richtung B nach A;28;21.02.2020 12:41
Leichtes Nutzfahrzeug;8;Richtung B nach A;37;21.02.2020 12:41
PKW;8;Richtung B nach A;28;21.02.2020 12:41
LKW mit Anhänger;9;Richtung A nach B;31;21.02.2020 12:42
PKW;9;Richtung B nach A;38;21.02.2020 12:42
PKW;9;Richtung A nach B;44;21.02.2020 12:42
LKW;8;Richtung B nach A;42;21.02.2020 12:43
PKW;9;Richtung A nach B;43;21.02.2020 12:43
Zweirad;9;Richtung B nach A;40;21.02.2020 12:44
PKW;8;Richtung B nach A;42;21.02.2020 12:44
Leichtes Nutzfahrzeug;8;Richtung B nach A;39;21.02.2020 12:44
PKW;9;Richtung A nach B;38;21.02.2020 12:45
Zweirad;9;Richtung B nach A;22;21.02.2020 12:46
PKW;9;Richtung B nach A;37;21.02.2020 12:47
PKW;9;Richtung B nach A;35;21.02.2020 12:47
PKW;9;Richtung A nach B;38;21.02.2020 12:48
PKW;9;Richtung B nach A;44;21.02.2020 12:48
Zweirad;10;Richtung A nach B;24;21.02.2020 12:49
Zweirad;9;Richtung A nach B;51;21.02.2020 12:50
Zweirad;8;Richtung A nach B;26;21.02.2020 12:50
Zweirad;9;Richtung B nach A;27;21.02.2020 12:50
PKW;8;Richtung B nach A;43;21.02.2020 12:51
PKW;9;Richtung A nach B;33;21.02.2020 12:53
PKW;10;Richtung A nach B;31;21.02.2020 12:53
PKW;9;Richtung B nach A;38;21.02.2020 12:53
PKW;9;Richtung B nach A;40;21.02.2020 12:53
PKW;10;Richtung A nach B;39;21.02.2020 12:53
PKW;9;Richtung A nach B;43;21.02.2020 12:53
PKW;9;Richtung A nach B;36;21.02.2020 12:53
PKW;9;Richtung A nach B;36;21.02.2020 12:54
PKW;8;Richtung B nach A;47;21.02.2020 12:55
Zweirad;9;Richtung A nach B;41;21.02.2020 12:55
Zweirad;8;Richtung A nach B;28;21.02.2020 12:55
PKW;9;Richtung A nach B;42;21.02.2020 12:55
PKW;9;Richtung A nach B;45;21.02.2020 12:56
PKW;9;Richtung A nach B;45;21.02.2020 12:56
PKW;10;Richtung A nach B;53;21.02.2020 12:56
Leichtes Nutzfahrzeug;8;Richtung B nach A;38;21.02.2020 12:56
Leichtes Nutzfahrzeug;2;Richtung B nach A;47;21.02.2020 12:57
PKW;9;Richtung A nach B;39;21.02.2020 12:57
PKW;9;Richtung B nach A;43;21.02.2020 12:59
PKW;9;Richtung B nach A;44;21.02.2020 12:59
PKW;9;Richtung B nach A;39;21.02.2020 13:00
PKW;9;Richtung B nach A;41;21.02.2020 13:01
PKW;9;Richtung A nach B;46;21.02.2020 13:01
PKW;10;Richtung A nach B;35;21.02.2020 13:02
PKW;9;Richtung A nach B;46;21.02.2020 13:03
PKW;9;Richtung B nach A;41;21.02.2020 13:04
PKW;10;Richtung A nach B;35;21.02.2020 13:04
PKW;10;Richtung A nach B;35;21.02.2020 13:04
PKW;9;Richtung B nach A;42;21.02.2020 13:04
PKW;9;Richtung B nach A;58;21.02.2020 13:06
Zweirad;9;Richtung A nach B;28;21.02.2020 13:09
LKW;9;Richtung A nach B;29;21.02.2020 13:09
PKW;9;Richtung B nach A;38;21.02.2020 13:10
Leichtes Nutzfahrzeug;9;Richtung B nach A;49;21.02.2020 13:10
Zweirad;8;Richtung B nach A;40;21.02.2020 13:12
PKW;9;Richtung B nach A;37;21.02.2020 13:12
PKW;9;Richtung B nach A;34;21.02.2020 13:13
LKW;9;Richtung B nach A;37;21.02.2020 13:13
PKW;8;Richtung B nach A;44;21.02.2020 13:14
PKW;8;Richtung A nach B;43;21.02.2020 13:14
PKW;8;Richtung B nach A;36;21.02.2020 13:14
PKW;9;Richtung B nach A;36;21.02.2020 13:15
PKW;8;Richtung B nach A;30;21.02.2020 13:15
Leichtes Nutzfahrzeug;9;Richtung A nach B;45;21.02.2020 13:16
PKW;8;Richtung B nach A;41;21.02.2020 13:16
PKW;8;Richtung B nach A;53;21.02.2020 13:17
PKW;8;Richtung A nach B;49;21.02.2020 13:18
LKW;8;Richtung B nach A;34;21.02.2020 13:19
PKW;10;Richtung B nach A;36;21.02.2020 13:19
Leichtes Nutzfahrzeug;9;Richtung B nach A;42;21.02.2020 13:19
PKW;9;Richtung B nach A;36;21.02.2020 13:19
PKW;8;Richtung B nach A;45;21.02.2020 13:20
PKW;9;Richtung A nach B;41;21.02.2020 13:20
PKW;9;Richtung B nach A;41;21.02.2020 13:21
Zweirad;10;Richtung B nach A;30;21.02.2020 13:23
PKW;8;Richtung B nach A;40;21.02.2020 13:23
PKW;9;Richtung B nach A;39;21.02.2020 13:23
PKW;9;Richtung B nach A;37;21.02.2020 13:24
PKW;9;Richtung B nach A;37;21.02.2020 13:24
PKW;9;Richtung B nach A;36;21.02.2020 13:25
PKW;9;Richtung A nach B;42;21.02.2020 13:27
PKW;9;Richtung A nach B;37;21.02.2020 13:27
PKW;10;Richtung B nach A;53;21.02.2020 13:27
PKW;9;Richtung B nach A;41;21.02.2020 13:27
PKW;9;Richtung B nach A;45;21.02.2020 13:27
PKW;8;Richtung A nach B;47;21.02.2020 13:28
PKW;10;Richtung A nach B;43;21.02.2020 13:29
PKW;9;Richtung B nach A;35;21.02.2020 13:30
PKW;9;Richtung A nach B;37;21.02.2020 13:32
Zweirad;9;Richtung A nach B;28;21.02.2020 13:33
Leichtes Nutzfahrzeug;9;Richtung A nach B;45;21.02.2020 13:34
LKW;9;Richtung A nach B;42;21.02.2020 13:34
PKW;9;Richtung B nach A;39;21.02.2020 13:34
PKW;9;Richtung B nach A;40;21.02.2020 13:38
PKW;9;Richtung B nach A;40;21.02.2020 13:38
PKW;9;Richtung B nach A;37;21.02.2020 13:38
PKW;9;Richtung B nach A;40;21.02.2020 13:39
PKW;9;Richtung A nach B;43;21.02.2020 13:39
PKW;9;Richtung B nach A;42;21.02.2020 13:41
PKW;10;Richtung B nach A;47;21.02.2020 13:41
Leichtes Nutzfahrzeug;8;Richtung B nach A;41;21.02.2020 13:42
PKW;9;Richtung A nach B;45;21.02.2020 13:43
LKW;8;Richtung A nach B;45;21.02.2020 13:44
Leichtes Nutzfahrzeug;8;Richtung A nach B;36;21.02.2020 13:45
Leichtes Nutzfahrzeug;8;Richtung A nach B;32;21.02.2020 13:45
PKW;9;Richtung A nach B;36;21.02.2020 13:46
PKW;9;Richtung B nach A;38;21.02.2020 13:46
PKW;9;Richtung A nach B;37;21.02.2020 13:47
PKW;9;Richtung B nach A;46;21.02.2020 13:48
PKW;9;Richtung A nach B;40;21.02.2020 13:48
PKW;9;Richtung A nach B;42;21.02.2020 13:48
PKW;8;Richtung B nach A;43;21.02.2020 13:48
PKW;9;Richtung A nach B;47;21.02.2020 13:49
PKW;9;Richtung A nach B;34;21.02.2020 13:50
Leichtes Nutzfahrzeug;8;Richtung B nach A;34;21.02.2020 13:50
PKW;9;Richtung A nach B;37;21.02.2020 13:50
PKW;8;Richtung A nach B;49;21.02.2020 13:52
PKW;9;Richtung A nach B;45;21.02.2020 13:53
PKW;9;Richtung B nach A;43;21.02.2020 13:53
Leichtes Nutzfahrzeug;8;Richtung B nach A;38;21.02.2020 13:54
Zweirad;9;Richtung A nach B;38;21.02.2020 13:54
PKW;9;Richtung B nach A;37;21.02.2020 13:55
PKW;9;Richtung B nach A;43;21.02.2020 13:57
PKW;8;Richtung B nach A;35;21.02.2020 13:59
PKW;9;Richtung B nach A;38;21.02.2020 14:00
PKW;9;Richtung B nach A;38;21.02.2020 14:01
PKW;9;Richtung B nach A;42;21.02.2020 14:01
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;21.02.2020 14:01
PKW;9;Richtung A nach B;38;21.02.2020 14:01
PKW;9;Richtung B nach A;35;21.02.2020 14:02
Zweirad;9;Richtung A nach B;30;21.02.2020 14:02
PKW;9;Richtung B nach A;32;21.02.2020 14:03
PKW;9;Richtung B nach A;45;21.02.2020 14:03
PKW;9;Richtung B nach A;39;21.02.2020 14:03
PKW;9;Richtung B nach A;37;21.02.2020 14:03
PKW;8;Richtung B nach A;36;21.02.2020 14:03
PKW;9;Richtung B nach A;33;21.02.2020 14:04
PKW;9;Richtung B nach A;29;21.02.2020 14:04
Leichtes Nutzfahrzeug;9;Richtung A nach B;50;21.02.2020 14:04
PKW;9;Richtung B nach A;32;21.02.2020 14:04
PKW;9;Richtung B nach A;32;21.02.2020 14:05
PKW;9;Richtung B nach A;34;21.02.2020 14:06
PKW;9;Richtung A nach B;43;21.02.2020 14:06
Zweirad;9;Richtung A nach B;38;21.02.2020 14:07
PKW;9;Richtung B nach A;39;21.02.2020 14:10
PKW;8;Richtung B nach A;45;21.02.2020 14:11
PKW;9;Richtung A nach B;41;21.02.2020 14:11
PKW;9;Richtung A nach B;41;21.02.2020 14:12
PKW;9;Richtung A nach B;44;21.02.2020 14:12
PKW;9;Richtung B nach A;42;21.02.2020 14:13
PKW;9;Richtung B nach A;40;21.02.2020 14:14
PKW;4;Richtung A nach B;46;21.02.2020 14:15
PKW;4;Richtung A nach B;47;21.02.2020 14:15
PKW;9;Richtung A nach B;47;21.02.2020 14:16
PKW;9;Richtung B nach A;35;21.02.2020 14:17
PKW;8;Richtung B nach A;40;21.02.2020 14:17
LKW;8;Richtung A nach B;32;21.02.2020 14:17
PKW;9;Richtung B nach A;31;21.02.2020 14:17
LKW;8;Richtung B nach A;35;21.02.2020 14:19
PKW;9;Richtung B nach A;41;21.02.2020 14:20
PKW;9;Richtung B nach A;46;21.02.2020 14:20
PKW;9;Richtung A nach B;39;21.02.2020 14:21
LKW;9;Richtung B nach A;37;21.02.2020 14:22
PKW;9;Richtung A nach B;33;21.02.2020 14:23
PKW;10;Richtung A nach B;37;21.02.2020 14:24
PKW;8;Richtung B nach A;32;21.02.2020 14:24
PKW;9;Richtung B nach A;46;21.02.2020 14:25
LKW mit Anhänger;8;Richtung B nach A;70;21.02.2020 14:26
PKW;8;Richtung A nach B;36;21.02.2020 14:27
PKW;8;Richtung B nach A;31;21.02.2020 14:27
Zweirad;9;Richtung A nach B;50;21.02.2020 14:29
PKW;9;Richtung B nach A;39;21.02.2020 14:29
Zweirad;9;Richtung B nach A;29;21.02.2020 14:30
PKW;9;Richtung B nach A;36;21.02.2020 14:32
PKW;9;Richtung B nach A;42;21.02.2020 14:33
PKW;9;Richtung A nach B;45;21.02.2020 14:35
Leichtes Nutzfahrzeug;9;Richtung B nach A;48;21.02.2020 14:36
PKW;9;Richtung B nach A;44;21.02.2020 14:36
Leichtes Nutzfahrzeug;9;Richtung A nach B;45;21.02.2020 14:37
PKW;4;Richtung A nach B;44;21.02.2020 14:39
PKW;9;Richtung B nach A;36;21.02.2020 14:39
PKW;9;Richtung B nach A;39;21.02.2020 14:41
LKW;9;Richtung B nach A;39;21.02.2020 14:42
LKW;8;Richtung A nach B;43;21.02.2020 14:44
PKW;10;Richtung B nach A;44;21.02.2020 14:45
PKW;9;Richtung B nach A;36;21.02.2020 14:46
PKW;9;Richtung A nach B;36;21.02.2020 14:46
Leichtes Nutzfahrzeug;9;Richtung A nach B;33;21.02.2020 14:46
PKW;9;Richtung B nach A;38;21.02.2020 14:49
PKW;4;Richtung A nach B;47;21.02.2020 14:51
Leichtes Nutzfahrzeug;4;Richtung A nach B;44;21.02.2020 14:51
PKW;8;Richtung A nach B;35;21.02.2020 14:51
PKW;9;Richtung A nach B;29;21.02.2020 14:51
PKW;10;Richtung B nach A;40;21.02.2020 14:52
PKW;9;Richtung B nach A;36;21.02.2020 14:52
PKW;9;Richtung B nach A;50;21.02.2020 14:53
LKW mit Anhänger;8;Richtung B nach A;38;21.02.2020 14:55
PKW;4;Richtung A nach B;45;21.02.2020 14:56
PKW;9;Richtung A nach B;43;21.02.2020 14:57
Zweirad;8;Richtung A nach B;34;21.02.2020 14:58
PKW;9;Richtung B nach A;36;21.02.2020 15:00
PKW;9;Richtung B nach A;37;21.02.2020 15:00
PKW;9;Richtung B nach A;38;21.02.2020 15:01
PKW;10;Richtung B nach A;42;21.02.2020 15:01
PKW;9;Richtung B nach A;40;21.02.2020 15:01
PKW;9;Richtung B nach A;41;21.02.2020 15:02
Zweirad;9;Richtung B nach A;28;21.02.2020 15:02
PKW;9;Richtung B nach A;36;21.02.2020 15:02
PKW;9;Richtung B nach A;35;21.02.2020 15:03
PKW;9;Richtung A nach B;36;21.02.2020 15:03
PKW;9;Richtung B nach A;41;21.02.2020 15:04
PKW;9;Richtung B nach A;39;21.02.2020 15:05
PKW;8;Richtung A nach B;32;21.02.2020 15:05
PKW;4;Richtung B nach A;44;21.02.2020 15:06
LKW mit Anhänger;0;Richtung A nach B;47;21.02.2020 15:06
Zweirad;3;Richtung A nach B;46;21.02.2020 15:06
Zweirad;5;Richtung A nach B;45;21.02.2020 15:06
LKW;9;Richtung B nach A;33;21.02.2020 15:06
PKW;9;Richtung B nach A;22;21.02.2020 15:06
PKW;8;Richtung B nach A;21;21.02.2020 15:06
PKW;8;Richtung B nach A;22;21.02.2020 15:06
PKW;10;Richtung B nach A;23;21.02.2020 15:06
PKW;9;Richtung A nach B;37;21.02.2020 15:07
Zweirad;9;Richtung A nach B;37;21.02.2020 15:07
PKW;10;Richtung B nach A;33;21.02.2020 15:07
PKW;9;Richtung B nach A;35;21.02.2020 15:07
PKW;9;Richtung A nach B;43;21.02.2020 15:08
Zweirad;10;Richtung B nach A;29;21.02.2020 15:10
PKW;9;Richtung B nach A;38;21.02.2020 15:10
PKW;9;Richtung B nach A;37;21.02.2020 15:10
PKW;8;Richtung B nach A;41;21.02.2020 15:11
PKW;9;Richtung B nach A;40;21.02.2020 15:12
PKW;9;Richtung B nach A;39;21.02.2020 15:12
PKW;10;Richtung B nach A;42;21.02.2020 15:14
PKW;9;Richtung B nach A;42;21.02.2020 15:14
LKW;8;Richtung A nach B;45;21.02.2020 15:15
PKW;9;Richtung B nach A;35;21.02.2020 15:15
PKW;10;Richtung B nach A;34;21.02.2020 15:15
PKW;8;Richtung B nach A;40;21.02.2020 15:16
PKW;9;Richtung B nach A;41;21.02.2020 15:16
PKW;9;Richtung B nach A;39;21.02.2020 15:16
PKW;9;Richtung B nach A;40;21.02.2020 15:16
PKW;9;Richtung B nach A;43;21.02.2020 15:17
Leichtes Nutzfahrzeug;10;Richtung B nach A;48;21.02.2020 15:17
PKW;9;Richtung B nach A;34;21.02.2020 15:18
PKW;9;Richtung A nach B;41;21.02.2020 15:19
PKW;9;Richtung A nach B;42;21.02.2020 15:19
PKW;10;Richtung B nach A;41;21.02.2020 15:20
PKW;9;Richtung B nach A;37;21.02.2020 15:20
PKW;9;Richtung B nach A;40;21.02.2020 15:21
Leichtes Nutzfahrzeug;8;Richtung B nach A;39;21.02.2020 15:23
PKW;9;Richtung A nach B;43;21.02.2020 15:23
PKW;9;Richtung A nach B;40;21.02.2020 15:26
PKW;9;Richtung A nach B;43;21.02.2020 15:27
PKW;9;Richtung B nach A;43;21.02.2020 15:28
PKW;9;Richtung B nach A;38;21.02.2020 15:29
Zweirad;9;Richtung B nach A;35;21.02.2020 15:31
PKW;8;Richtung B nach A;43;21.02.2020 15:32
PKW;8;Richtung B nach A;40;21.02.2020 15:32
PKW;9;Richtung B nach A;43;21.02.2020 15:32
PKW;9;Richtung B nach A;39;21.02.2020 15:32
PKW;8;Richtung B nach A;40;21.02.2020 15:33
PKW;9;Richtung A nach B;33;21.02.2020 15:33
PKW;9;Richtung B nach A;36;21.02.2020 15:34
LKW;9;Richtung A nach B;37;21.02.2020 15:34
PKW;10;Richtung A nach B;45;21.02.2020 15:35
PKW;9;Richtung B nach A;35;21.02.2020 15:36
Zweirad;9;Richtung A nach B;38;21.02.2020 15:41
PKW;10;Richtung A nach B;42;21.02.2020 15:41
PKW;8;Richtung A nach B;44;21.02.2020 15:43
PKW;9;Richtung B nach A;40;21.02.2020 15:43
Leichtes Nutzfahrzeug;9;Richtung B nach A;36;21.02.2020 15:44
PKW;9;Richtung A nach B;49;21.02.2020 15:46
PKW;8;Richtung B nach A;43;21.02.2020 15:48
PKW;9;Richtung B nach A;50;21.02.2020 15:48
PKW;9;Richtung B nach A;47;21.02.2020 15:48
PKW;8;Richtung B nach A;45;21.02.2020 15:48
PKW;9;Richtung B nach A;48;21.02.2020 15:49
PKW;9;Richtung A nach B;38;21.02.2020 15:49
LKW mit Anhänger;9;Richtung A nach B;42;21.02.2020 15:49
PKW;10;Richtung A nach B;50;21.02.2020 15:50
PKW;9;Richtung B nach A;38;21.02.2020 15:50
PKW;9;Richtung B nach A;36;21.02.2020 15:52
PKW;8;Richtung B nach A;39;21.02.2020 15:53
PKW;9;Richtung A nach B;33;21.02.2020 15:54
LKW;8;Richtung A nach B;34;21.02.2020 15:56
PKW;9;Richtung A nach B;50;21.02.2020 15:57
PKW;8;Richtung B nach A;45;21.02.2020 15:57
PKW;9;Richtung B nach A;40;21.02.2020 15:57
PKW;8;Richtung B nach A;40;21.02.2020 15:59
PKW;8;Richtung B nach A;54;21.02.2020 16:00
PKW;10;Richtung A nach B;41;21.02.2020 16:00
Zweirad;10;Richtung A nach B;30;21.02.2020 16:01
Leichtes Nutzfahrzeug;8;Richtung B nach A;36;21.02.2020 16:03
PKW;9;Richtung B nach A;34;21.02.2020 16:04
PKW;9;Richtung B nach A;46;21.02.2020 16:05
PKW;7;Richtung B nach A;44;21.02.2020 16:06
PKW;9;Richtung B nach A;36;21.02.2020 16:09
Leichtes Nutzfahrzeug;10;Richtung B nach A;58;21.02.2020 16:10
PKW;9;Richtung B nach A;52;21.02.2020 16:12
PKW;9;Richtung B nach A;37;21.02.2020 16:14
Leichtes Nutzfahrzeug;7;Richtung A nach B;46;21.02.2020 16:16
PKW;9;Richtung B nach A;36;21.02.2020 16:17
PKW;9;Richtung B nach A;44;21.02.2020 16:17
PKW;10;Richtung B nach A;38;21.02.2020 16:17
PKW;9;Richtung B nach A;40;21.02.2020 16:18
PKW;10;Richtung A nach B;37;21.02.2020 16:19
PKW;9;Richtung B nach A;45;21.02.2020 16:19
PKW;7;Richtung B nach A;47;21.02.2020 16:20
PKW;9;Richtung B nach A;36;21.02.2020 16:21
Leichtes Nutzfahrzeug;7;Richtung B nach A;42;21.02.2020 16:21
PKW;10;Richtung B nach A;50;21.02.2020 16:22
PKW;9;Richtung B nach A;40;21.02.2020 16:24
Zweirad;9;Richtung B nach A;31;21.02.2020 16:25
PKW;10;Richtung B nach A;51;21.02.2020 16:27
PKW;9;Richtung B nach A;40;21.02.2020 16:27
PKW;9;Richtung B nach A;38;21.02.2020 16:28
PKW;8;Richtung A nach B;41;21.02.2020 16:31
PKW;8;Richtung B nach A;48;21.02.2020 16:32
PKW;9;Richtung B nach A;39;21.02.2020 16:32
Leichtes Nutzfahrzeug;9;Richtung B nach A;37;21.02.2020 16:32
Leichtes Nutzfahrzeug;6;Richtung B nach A;39;21.02.2020 16:32
PKW;10;Richtung A nach B;30;21.02.2020 16:33
PKW;9;Richtung A nach B;32;21.02.2020 16:33
Leichtes Nutzfahrzeug;9;Richtung A nach B;35;21.02.2020 16:33
PKW;8;Richtung B nach A;44;21.02.2020 16:34
PKW;10;Richtung B nach A;37;21.02.2020 16:34
Leichtes Nutzfahrzeug;8;Richtung B nach A;39;21.02.2020 16:36
PKW;9;Richtung B nach A;37;21.02.2020 16:36
PKW;10;Richtung B nach A;43;21.02.2020 16:37
PKW;8;Richtung B nach A;34;21.02.2020 16:38
PKW;9;Richtung B nach A;37;21.02.2020 16:38
PKW;9;Richtung A nach B;42;21.02.2020 16:41
PKW;7;Richtung A nach B;48;21.02.2020 16:42
LKW;10;Richtung B nach A;41;21.02.2020 16:43
PKW;9;Richtung B nach A;36;21.02.2020 16:43
PKW;9;Richtung B nach A;37;21.02.2020 16:44
PKW;9;Richtung B nach A;46;21.02.2020 16:45
PKW;9;Richtung B nach A;41;21.02.2020 16:45
PKW;10;Richtung A nach B;41;21.02.2020 16:47
PKW;9;Richtung B nach A;41;21.02.2020 16:49
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;21.02.2020 16:50
PKW;8;Richtung B nach A;33;21.02.2020 16:50
PKW;9;Richtung A nach B;28;21.02.2020 16:51
PKW;10;Richtung B nach A;41;21.02.2020 16:52
PKW;8;Richtung B nach A;39;21.02.2020 16:53
Zweirad;9;Richtung B nach A;34;21.02.2020 16:54
PKW;9;Richtung B nach A;41;21.02.2020 16:54
PKW;9;Richtung B nach A;40;21.02.2020 16:55
PKW;8;Richtung B nach A;40;21.02.2020 16:55
PKW;9;Richtung B nach A;40;21.02.2020 16:55
PKW;9;Richtung B nach A;40;21.02.2020 16:57
PKW;9;Richtung B nach A;39;21.02.2020 16:58
PKW;9;Richtung A nach B;37;21.02.2020 16:58
PKW;10;Richtung B nach A;39;21.02.2020 16:59
PKW;9;Richtung B nach A;42;21.02.2020 16:59
PKW;7;Richtung B nach A;44;21.02.2020 17:00
PKW;9;Richtung A nach B;38;21.02.2020 17:00
Leichtes Nutzfahrzeug;5;Richtung A nach B;43;21.02.2020 17:01
PKW;4;Richtung A nach B;43;21.02.2020 17:01
PKW;9;Richtung B nach A;40;21.02.2020 17:02
PKW;9;Richtung B nach A;41;21.02.2020 17:03
PKW;10;Richtung B nach A;42;21.02.2020 17:04
Zweirad;9;Richtung B nach A;31;21.02.2020 17:05
PKW;10;Richtung B nach A;40;21.02.2020 17:06
PKW;10;Richtung B nach A;43;21.02.2020 17:06
PKW;9;Richtung B nach A;41;21.02.2020 17:07
PKW;9;Richtung B nach A;36;21.02.2020 17:09
Zweirad;9;Richtung B nach A;34;21.02.2020 17:09
PKW;9;Richtung B nach A;30;21.02.2020 17:14
Zweirad;9;Richtung A nach B;29;21.02.2020 17:14
PKW;9;Richtung B nach A;41;21.02.2020 17:14
PKW;10;Richtung B nach A;33;21.02.2020 17:14
LKW;8;Richtung A nach B;45;21.02.2020 17:15
PKW;9;Richtung B nach A;48;21.02.2020 17:17
PKW;9;Richtung B nach A;40;21.02.2020 17:17
LKW;8;Richtung B nach A;42;21.02.2020 17:21
PKW;7;Richtung B nach A;48;21.02.2020 17:24
PKW;9;Richtung B nach A;35;21.02.2020 17:26
Zweirad;9;Richtung B nach A;26;21.02.2020 17:27
PKW;9;Richtung B nach A;39;21.02.2020 17:27
PKW;9;Richtung B nach A;41;21.02.2020 17:29
PKW;9;Richtung B nach A;43;21.02.2020 17:30
PKW;9;Richtung B nach A;41;21.02.2020 17:32
PKW;8;Richtung B nach A;43;21.02.2020 17:34
PKW;4;Richtung A nach B;45;21.02.2020 17:35
LKW;9;Richtung A nach B;39;21.02.2020 17:36
PKW;9;Richtung B nach A;40;21.02.2020 17:36
Leichtes Nutzfahrzeug;9;Richtung B nach A;43;21.02.2020 17:36
PKW;10;Richtung B nach A;35;21.02.2020 17:38
PKW;7;Richtung A nach B;48;21.02.2020 17:39
PKW;9;Richtung A nach B;44;21.02.2020 17:40
PKW;8;Richtung B nach A;37;21.02.2020 17:40
PKW;9;Richtung B nach A;44;21.02.2020 17:40
PKW;8;Richtung A nach B;44;21.02.2020 17:42
Leichtes Nutzfahrzeug;7;Richtung B nach A;42;21.02.2020 17:43
PKW;10;Richtung B nach A;34;21.02.2020 17:45
PKW;9;Richtung B nach A;37;21.02.2020 17:46
PKW;9;Richtung B nach A;42;21.02.2020 17:48
Zweirad;9;Richtung B nach A;30;21.02.2020 17:49
PKW;9;Richtung A nach B;41;21.02.2020 17:50
