Classification; Confidence; Direction; Speed in km/h; Time
PKW;9;Richtung B nach A;45;06.08.2020 18:04
PKW;9;Richtung B nach A;41;06.08.2020 18:05
PKW;8;Richtung B nach A;45;06.08.2020 18:05
PKW;8;Richtung A nach B;41;06.08.2020 18:05
PKW;9;Richtung A nach B;31;06.08.2020 18:06
PKW;10;Richtung B nach A;41;06.08.2020 18:07
Zweirad;9;Richtung A nach B;45;06.08.2020 18:08
PKW;9;Richtung B nach A;42;06.08.2020 18:08
PKW;10;Richtung A nach B;29;06.08.2020 18:13
PKW;9;Richtung B nach A;45;06.08.2020 18:14
Leichtes Nutzfahrzeug;9;Richtung A nach B;39;06.08.2020 18:15
PKW;7;Richtung B nach A;36;06.08.2020 18:15
PKW;9;Richtung B nach A;34;06.08.2020 18:15
LKW;7;Richtung B nach A;35;06.08.2020 18:15
Leichtes Nutzfahrzeug;5;Richtung A nach B;40;06.08.2020 18:16
LKW;8;Richtung A nach B;39;06.08.2020 18:17
PKW;9;Richtung B nach A;40;06.08.2020 18:17
PKW;9;Richtung B nach A;37;06.08.2020 18:18
PKW;8;Richtung B nach A;30;06.08.2020 18:20
LKW;9;Richtung B nach A;29;06.08.2020 18:20
PKW;9;Richtung B nach A;38;06.08.2020 18:23
Zweirad;8;Richtung A nach B;34;06.08.2020 18:26
PKW;10;Richtung A nach B;43;06.08.2020 18:26
LKW;7;Richtung A nach B;39;06.08.2020 18:28
PKW;10;Richtung B nach A;35;06.08.2020 18:30
PKW;9;Richtung A nach B;41;06.08.2020 18:32
LKW;8;Richtung A nach B;37;06.08.2020 18:32
PKW;9;Richtung B nach A;31;06.08.2020 18:35
Zweirad;10;Richtung B nach A;31;06.08.2020 18:36
LKW mit Anhänger;8;Richtung A nach B;28;06.08.2020 18:37
LKW mit Anhänger;8;Richtung A nach B;34;06.08.2020 18:37
PKW;8;Richtung A nach B;31;06.08.2020 18:37
Leichtes Nutzfahrzeug;9;Richtung B nach A;32;06.08.2020 18:42
Zweirad;9;Richtung B nach A;25;06.08.2020 18:47
PKW;9;Richtung B nach A;39;06.08.2020 18:49
Zweirad;9;Richtung A nach B;35;06.08.2020 18:51
PKW;10;Richtung A nach B;31;06.08.2020 18:52
PKW;10;Richtung A nach B;48;06.08.2020 18:54
PKW;8;Richtung A nach B;46;06.08.2020 18:58
LKW;8;Richtung B nach A;33;06.08.2020 19:02
PKW;9;Richtung B nach A;42;06.08.2020 19:04
PKW;9;Richtung B nach A;38;06.08.2020 19:05
PKW;10;Richtung B nach A;39;06.08.2020 19:07
LKW;8;Richtung A nach B;32;06.08.2020 19:08
PKW;9;Richtung B nach A;36;06.08.2020 19:08
Zweirad;10;Richtung A nach B;20;06.08.2020 19:13
PKW;9;Richtung B nach A;42;06.08.2020 19:14
PKW;9;Richtung B nach A;37;06.08.2020 19:16
LKW;4;Richtung A nach B;43;06.08.2020 19:21
PKW;9;Richtung B nach A;31;06.08.2020 19:22
LKW;9;Richtung B nach A;38;06.08.2020 19:22
PKW;8;Richtung B nach A;39;06.08.2020 19:23
PKW;8;Richtung B nach A;45;06.08.2020 19:30
PKW;9;Richtung B nach A;41;06.08.2020 19:31
Zweirad;9;Richtung B nach A;28;06.08.2020 19:33
PKW;9;Richtung A nach B;30;06.08.2020 19:33
PKW;9;Richtung A nach B;31;06.08.2020 19:33
PKW;9;Richtung B nach A;35;06.08.2020 19:34
LKW;8;Richtung A nach B;40;06.08.2020 19:34
PKW;7;Richtung B nach A;51;06.08.2020 19:35
PKW;10;Richtung B nach A;42;06.08.2020 19:39
PKW;9;Richtung B nach A;42;06.08.2020 19:41
Zweirad;9;Richtung A nach B;29;06.08.2020 19:42
PKW;9;Richtung B nach A;42;06.08.2020 19:45
PKW;9;Richtung B nach A;40;06.08.2020 19:45
PKW;8;Richtung B nach A;44;06.08.2020 19:45
PKW;10;Richtung B nach A;30;06.08.2020 19:48
PKW;9;Richtung B nach A;40;06.08.2020 19:55
LKW;4;Richtung A nach B;46;06.08.2020 19:55
Zweirad;1;Richtung A nach B;47;06.08.2020 19:55
Zweirad;9;Richtung B nach A;29;06.08.2020 19:58
LKW;8;Richtung A nach B;35;06.08.2020 19:59
LKW;9;Richtung B nach A;31;06.08.2020 20:01
PKW;9;Richtung B nach A;33;06.08.2020 20:02
PKW;9;Richtung B nach A;44;06.08.2020 20:02
Zweirad;9;Richtung A nach B;34;06.08.2020 20:06
PKW;3;Richtung A nach B;46;06.08.2020 20:06
Leichtes Nutzfahrzeug;3;Richtung A nach B;45;06.08.2020 20:06
Zweirad;3;Richtung A nach B;44;06.08.2020 20:06
PKW;10;Richtung A nach B;34;06.08.2020 20:08
PKW;9;Richtung A nach B;36;06.08.2020 20:09
PKW;9;Richtung B nach A;36;06.08.2020 20:11
PKW;8;Richtung B nach A;45;06.08.2020 20:16
PKW;9;Richtung B nach A;34;06.08.2020 20:17
Zweirad;9;Richtung B nach A;32;06.08.2020 20:21
LKW;9;Richtung B nach A;37;06.08.2020 20:23
Zweirad;9;Richtung A nach B;40;06.08.2020 20:25
PKW;9;Richtung B nach A;43;06.08.2020 20:25
LKW mit Anhänger;9;Richtung B nach A;31;06.08.2020 20:25
PKW;8;Richtung B nach A;33;06.08.2020 20:26
Leichtes Nutzfahrzeug;9;Richtung B nach A;30;06.08.2020 20:29
PKW;8;Richtung B nach A;40;06.08.2020 20:30
LKW mit Anhänger;8;Richtung A nach B;39;06.08.2020 20:36
LKW;7;Richtung A nach B;43;06.08.2020 20:37
PKW;9;Richtung B nach A;34;06.08.2020 20:44
PKW;9;Richtung B nach A;35;06.08.2020 20:45
PKW;9;Richtung B nach A;31;06.08.2020 20:46
LKW;7;Richtung A nach B;36;06.08.2020 20:46
PKW;4;Richtung A nach B;42;06.08.2020 20:47
Zweirad;9;Richtung B nach A;30;06.08.2020 20:54
Zweirad;10;Richtung B nach A;27;06.08.2020 20:54
LKW;8;Richtung A nach B;36;06.08.2020 21:05
Zweirad;9;Richtung A nach B;36;06.08.2020 21:15
LKW;9;Richtung B nach A;40;06.08.2020 21:24
PKW;9;Richtung A nach B;52;06.08.2020 21:34
PKW;9;Richtung B nach A;27;06.08.2020 21:35
Zweirad;9;Richtung B nach A;32;06.08.2020 21:36
PKW;9;Richtung A nach B;35;06.08.2020 21:37
LKW;7;Richtung A nach B;47;06.08.2020 21:37
Zweirad;9;Richtung A nach B;44;06.08.2020 21:38
PKW;8;Richtung B nach A;25;06.08.2020 21:39
PKW;9;Richtung A nach B;32;06.08.2020 21:40
Leichtes Nutzfahrzeug;8;Richtung B nach A;37;06.08.2020 21:41
PKW;9;Richtung B nach A;28;06.08.2020 21:56
PKW;9;Richtung A nach B;40;06.08.2020 22:01
Zweirad;9;Richtung A nach B;39;06.08.2020 22:02
LKW;8;Richtung B nach A;34;06.08.2020 22:03
Zweirad;7;Richtung A nach B;38;06.08.2020 22:06
LKW;8;Richtung B nach A;38;06.08.2020 22:13
PKW;9;Richtung B nach A;36;06.08.2020 22:13
PKW;9;Richtung B nach A;49;06.08.2020 22:14
PKW;9;Richtung B nach A;41;06.08.2020 22:15
LKW;9;Richtung B nach A;35;06.08.2020 22:22
LKW;8;Richtung A nach B;41;06.08.2020 22:35
PKW;10;Richtung B nach A;49;06.08.2020 22:35
PKW;9;Richtung B nach A;37;06.08.2020 22:35
PKW;9;Richtung B nach A;38;06.08.2020 22:38
Zweirad;9;Richtung B nach A;29;06.08.2020 22:38
PKW;9;Richtung B nach A;32;06.08.2020 22:39
PKW;10;Richtung B nach A;29;06.08.2020 22:43
PKW;9;Richtung B nach A;40;06.08.2020 22:45
PKW;10;Richtung B nach A;37;06.08.2020 22:57
PKW;9;Richtung B nach A;40;06.08.2020 22:58
PKW;10;Richtung B nach A;40;06.08.2020 23:17
PKW;9;Richtung B nach A;46;06.08.2020 23:18
LKW;8;Richtung B nach A;41;06.08.2020 23:24
PKW;8;Richtung B nach A;40;06.08.2020 23:25
PKW;9;Richtung B nach A;32;06.08.2020 23:26
Zweirad;5;Richtung B nach A;43;06.08.2020 23:29
LKW;7;Richtung A nach B;45;06.08.2020 23:35
PKW;9;Richtung A nach B;54;06.08.2020 23:37
PKW;9;Richtung A nach B;40;06.08.2020 23:37
LKW mit Anhänger;9;Richtung B nach A;36;06.08.2020 23:48
LKW;8;Richtung A nach B;32;07.08.2020 00:51
PKW;9;Richtung A nach B;38;07.08.2020 01:07
Zweirad;9;Richtung B nach A;26;07.08.2020 01:12
PKW;9;Richtung A nach B;41;07.08.2020 01:12
PKW;9;Richtung B nach A;38;07.08.2020 01:21
LKW;7;Richtung A nach B;45;07.08.2020 01:59
Leichtes Nutzfahrzeug;8;Richtung A nach B;36;07.08.2020 02:05
PKW;9;Richtung B nach A;36;07.08.2020 03:00
LKW;4;Richtung B nach A;45;07.08.2020 03:14
PKW;9;Richtung A nach B;46;07.08.2020 04:22
Zweirad;9;Richtung A nach B;43;07.08.2020 04:24
PKW;9;Richtung A nach B;42;07.08.2020 04:32
PKW;9;Richtung A nach B;41;07.08.2020 04:35
PKW;9;Richtung B nach A;40;07.08.2020 04:40
LKW;8;Richtung A nach B;43;07.08.2020 04:44
LKW;7;Richtung A nach B;44;07.08.2020 04:44
PKW;9;Richtung A nach B;38;07.08.2020 04:44
PKW;9;Richtung A nach B;40;07.08.2020 04:44
PKW;9;Richtung A nach B;47;07.08.2020 04:44
PKW;9;Richtung A nach B;56;07.08.2020 04:47
Zweirad;9;Richtung A nach B;33;07.08.2020 04:50
PKW;9;Richtung A nach B;38;07.08.2020 04:50
PKW;9;Richtung A nach B;37;07.08.2020 04:51
PKW;9;Richtung A nach B;42;07.08.2020 04:51
PKW;10;Richtung A nach B;40;07.08.2020 04:51
PKW;9;Richtung A nach B;47;07.08.2020 04:54
PKW;10;Richtung A nach B;47;07.08.2020 04:58
LKW;8;Richtung A nach B;43;07.08.2020 05:08
PKW;10;Richtung A nach B;37;07.08.2020 05:08
Zweirad;9;Richtung A nach B;39;07.08.2020 05:10
PKW;9;Richtung B nach A;28;07.08.2020 05:10
Leichtes Nutzfahrzeug;8;Richtung A nach B;34;07.08.2020 05:23
PKW;10;Richtung A nach B;35;07.08.2020 05:23
Zweirad;9;Richtung A nach B;36;07.08.2020 05:26
PKW;7;Richtung B nach A;31;07.08.2020 05:27
PKW;10;Richtung A nach B;23;07.08.2020 05:27
PKW;8;Richtung A nach B;49;07.08.2020 05:29
PKW;9;Richtung A nach B;33;07.08.2020 05:30
Zweirad;8;Richtung A nach B;39;07.08.2020 05:33
PKW;9;Richtung A nach B;34;07.08.2020 05:33
PKW;9;Richtung A nach B;38;07.08.2020 05:35
LKW;8;Richtung A nach B;41;07.08.2020 05:35
PKW;9;Richtung A nach B;43;07.08.2020 05:37
PKW;8;Richtung A nach B;48;07.08.2020 05:38
Leichtes Nutzfahrzeug;4;Richtung A nach B;46;07.08.2020 05:39
LKW;8;Richtung B nach A;37;07.08.2020 05:42
PKW;9;Richtung A nach B;43;07.08.2020 05:44
PKW;9;Richtung A nach B;44;07.08.2020 05:44
PKW;9;Richtung A nach B;45;07.08.2020 05:45
Zweirad;10;Richtung B nach A;39;07.08.2020 05:47
PKW;10;Richtung A nach B;40;07.08.2020 05:48
Zweirad;9;Richtung B nach A;30;07.08.2020 05:49
PKW;9;Richtung A nach B;44;07.08.2020 05:50
PKW;9;Richtung A nach B;47;07.08.2020 05:51
Zweirad;8;Richtung A nach B;43;07.08.2020 05:52
PKW;9;Richtung A nach B;38;07.08.2020 05:52
PKW;8;Richtung A nach B;51;07.08.2020 05:53
LKW;7;Richtung A nach B;39;07.08.2020 05:54
PKW;9;Richtung A nach B;31;07.08.2020 05:54
PKW;8;Richtung A nach B;40;07.08.2020 05:57
Leichtes Nutzfahrzeug;8;Richtung A nach B;45;07.08.2020 05:57
PKW;9;Richtung B nach A;40;07.08.2020 05:59
PKW;9;Richtung A nach B;43;07.08.2020 06:02
Zweirad;9;Richtung A nach B;36;07.08.2020 06:04
PKW;9;Richtung A nach B;41;07.08.2020 06:04
PKW;9;Richtung A nach B;41;07.08.2020 06:08
PKW;9;Richtung A nach B;41;07.08.2020 06:10
Zweirad;9;Richtung B nach A;25;07.08.2020 06:11
PKW;8;Richtung A nach B;42;07.08.2020 06:13
PKW;9;Richtung A nach B;37;07.08.2020 06:13
LKW;8;Richtung A nach B;42;07.08.2020 06:13
PKW;10;Richtung A nach B;38;07.08.2020 06:13
Leichtes Nutzfahrzeug;8;Richtung A nach B;44;07.08.2020 06:17
PKW;9;Richtung A nach B;40;07.08.2020 06:17
PKW;10;Richtung A nach B;38;07.08.2020 06:18
PKW;10;Richtung A nach B;41;07.08.2020 06:19
LKW mit Anhänger;5;Richtung B nach A;44;07.08.2020 06:21
PKW;10;Richtung A nach B;30;07.08.2020 06:21
PKW;8;Richtung B nach A;40;07.08.2020 06:21
Leichtes Nutzfahrzeug;7;Richtung B nach A;37;07.08.2020 06:22
PKW;9;Richtung A nach B;50;07.08.2020 06:23
PKW;9;Richtung A nach B;44;07.08.2020 06:23
PKW;9;Richtung A nach B;44;07.08.2020 06:24
PKW;9;Richtung A nach B;44;07.08.2020 06:24
PKW;9;Richtung A nach B;43;07.08.2020 06:25
PKW;10;Richtung A nach B;41;07.08.2020 06:25
PKW;9;Richtung B nach A;38;07.08.2020 06:25
PKW;9;Richtung B nach A;33;07.08.2020 06:31
PKW;9;Richtung A nach B;41;07.08.2020 06:32
PKW;9;Richtung A nach B;37;07.08.2020 06:32
Zweirad;8;Richtung A nach B;39;07.08.2020 06:33
LKW;9;Richtung A nach B;45;07.08.2020 06:34
PKW;9;Richtung A nach B;37;07.08.2020 06:35
PKW;9;Richtung A nach B;32;07.08.2020 06:35
PKW;9;Richtung B nach A;43;07.08.2020 06:38
PKW;9;Richtung B nach A;32;07.08.2020 06:39
PKW;9;Richtung A nach B;46;07.08.2020 06:39
LKW;8;Richtung A nach B;42;07.08.2020 06:40
PKW;9;Richtung A nach B;34;07.08.2020 06:40
PKW;8;Richtung A nach B;42;07.08.2020 06:40
LKW;8;Richtung B nach A;43;07.08.2020 06:41
PKW;9;Richtung A nach B;45;07.08.2020 06:43
PKW;9;Richtung A nach B;50;07.08.2020 06:43
PKW;9;Richtung A nach B;43;07.08.2020 06:44
PKW;10;Richtung B nach A;37;07.08.2020 06:44
PKW;8;Richtung A nach B;42;07.08.2020 06:44
PKW;9;Richtung A nach B;41;07.08.2020 06:46
PKW;9;Richtung B nach A;39;07.08.2020 06:47
PKW;10;Richtung A nach B;41;07.08.2020 06:47
PKW;10;Richtung A nach B;35;07.08.2020 06:47
LKW mit Anhänger;7;Richtung A nach B;40;07.08.2020 06:48
PKW;9;Richtung A nach B;37;07.08.2020 06:49
PKW;9;Richtung A nach B;41;07.08.2020 06:50
LKW mit Anhänger;8;Richtung A nach B;45;07.08.2020 06:54
LKW;8;Richtung A nach B;41;07.08.2020 06:55
PKW;9;Richtung A nach B;41;07.08.2020 06:56
PKW;7;Richtung B nach A;38;07.08.2020 06:56
LKW mit Anhänger;4;Richtung B nach A;51;07.08.2020 06:56
PKW;8;Richtung A nach B;49;07.08.2020 06:58
PKW;9;Richtung A nach B;45;07.08.2020 06:58
Zweirad;9;Richtung A nach B;39;07.08.2020 06:58
PKW;9;Richtung B nach A;36;07.08.2020 06:59
PKW;9;Richtung A nach B;43;07.08.2020 07:02
PKW;8;Richtung A nach B;58;07.08.2020 07:03
PKW;9;Richtung B nach A;35;07.08.2020 07:04
Zweirad;8;Richtung A nach B;34;07.08.2020 07:05
PKW;9;Richtung A nach B;41;07.08.2020 07:06
PKW;9;Richtung A nach B;46;07.08.2020 07:06
PKW;9;Richtung A nach B;44;07.08.2020 07:06
PKW;9;Richtung B nach A;34;07.08.2020 07:07
PKW;9;Richtung A nach B;40;07.08.2020 07:08
PKW;9;Richtung A nach B;39;07.08.2020 07:08
PKW;10;Richtung B nach A;47;07.08.2020 07:10
PKW;9;Richtung A nach B;45;07.08.2020 07:12
PKW;8;Richtung A nach B;42;07.08.2020 07:15
LKW;8;Richtung A nach B;32;07.08.2020 07:17
PKW;4;Richtung B nach A;46;07.08.2020 07:17
Leichtes Nutzfahrzeug;5;Richtung B nach A;44;07.08.2020 07:17
PKW;9;Richtung A nach B;44;07.08.2020 07:20
PKW;9;Richtung A nach B;46;07.08.2020 07:20
Zweirad;9;Richtung A nach B;42;07.08.2020 07:20
Leichtes Nutzfahrzeug;9;Richtung B nach A;33;07.08.2020 07:24
PKW;9;Richtung A nach B;40;07.08.2020 07:25
LKW;9;Richtung A nach B;40;07.08.2020 07:25
PKW;9;Richtung A nach B;33;07.08.2020 07:25
PKW;9;Richtung A nach B;34;07.08.2020 07:26
Zweirad;8;Richtung A nach B;28;07.08.2020 07:27
Zweirad;8;Richtung A nach B;28;07.08.2020 07:27
PKW;9;Richtung A nach B;27;07.08.2020 07:27
PKW;8;Richtung B nach A;38;07.08.2020 07:28
Zweirad;9;Richtung A nach B;42;07.08.2020 07:29
PKW;8;Richtung A nach B;48;07.08.2020 07:31
PKW;10;Richtung A nach B;40;07.08.2020 07:32
PKW;9;Richtung A nach B;41;07.08.2020 07:33
Leichtes Nutzfahrzeug;9;Richtung B nach A;32;07.08.2020 07:34
PKW;9;Richtung A nach B;37;07.08.2020 07:34
PKW;9;Richtung B nach A;33;07.08.2020 07:35
PKW;9;Richtung A nach B;41;07.08.2020 07:35
LKW;8;Richtung A nach B;29;07.08.2020 07:36
Zweirad;9;Richtung A nach B;37;07.08.2020 07:37
PKW;9;Richtung A nach B;39;07.08.2020 07:38
PKW;7;Richtung A nach B;51;07.08.2020 07:39
PKW;9;Richtung A nach B;40;07.08.2020 07:40
PKW;9;Richtung A nach B;38;07.08.2020 07:40
LKW;8;Richtung B nach A;39;07.08.2020 07:41
PKW;9;Richtung A nach B;46;07.08.2020 07:42
PKW;9;Richtung A nach B;37;07.08.2020 07:43
Leichtes Nutzfahrzeug;8;Richtung B nach A;39;07.08.2020 07:44
PKW;9;Richtung A nach B;42;07.08.2020 07:44
PKW;10;Richtung A nach B;40;07.08.2020 07:45
PKW;9;Richtung A nach B;41;07.08.2020 07:45
PKW;9;Richtung A nach B;40;07.08.2020 07:45
PKW;9;Richtung B nach A;36;07.08.2020 07:45
PKW;10;Richtung A nach B;43;07.08.2020 07:46
PKW;9;Richtung A nach B;38;07.08.2020 07:47
PKW;9;Richtung B nach A;50;07.08.2020 07:48
LKW;9;Richtung A nach B;38;07.08.2020 07:49
PKW;9;Richtung A nach B;33;07.08.2020 07:49
PKW;10;Richtung A nach B;42;07.08.2020 07:50
PKW;9;Richtung A nach B;44;07.08.2020 07:50
Zweirad;10;Richtung A nach B;30;07.08.2020 07:50
PKW;9;Richtung A nach B;44;07.08.2020 07:52
PKW;10;Richtung A nach B;39;07.08.2020 07:52
PKW;9;Richtung A nach B;43;07.08.2020 07:52
PKW;9;Richtung A nach B;42;07.08.2020 07:52
Leichtes Nutzfahrzeug;9;Richtung A nach B;41;07.08.2020 07:53
Zweirad;8;Richtung A nach B;35;07.08.2020 07:54
PKW;8;Richtung B nach A;42;07.08.2020 07:54
LKW;8;Richtung A nach B;40;07.08.2020 07:55
PKW;9;Richtung A nach B;36;07.08.2020 07:55
LKW mit Anhänger;8;Richtung B nach A;36;07.08.2020 07:55
Zweirad;9;Richtung B nach A;29;07.08.2020 07:56
LKW;9;Richtung B nach A;27;07.08.2020 07:56
PKW;9;Richtung A nach B;38;07.08.2020 07:56
PKW;9;Richtung A nach B;38;07.08.2020 07:56
LKW mit Anhänger;9;Richtung B nach A;37;07.08.2020 07:58
PKW;9;Richtung A nach B;34;07.08.2020 07:58
PKW;9;Richtung A nach B;38;07.08.2020 07:59
PKW;9;Richtung A nach B;40;07.08.2020 07:59
PKW;10;Richtung A nach B;35;07.08.2020 08:00
LKW;7;Richtung A nach B;42;07.08.2020 08:01
PKW;9;Richtung B nach A;34;07.08.2020 08:01
PKW;9;Richtung A nach B;41;07.08.2020 08:01
PKW;9;Richtung A nach B;26;07.08.2020 08:03
Zweirad;10;Richtung A nach B;34;07.08.2020 08:03
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;07.08.2020 08:04
Leichtes Nutzfahrzeug;9;Richtung A nach B;32;07.08.2020 08:05
PKW;9;Richtung A nach B;47;07.08.2020 08:05
PKW;10;Richtung A nach B;34;07.08.2020 08:08
PKW;8;Richtung B nach A;36;07.08.2020 08:08
PKW;9;Richtung A nach B;40;07.08.2020 08:10
PKW;9;Richtung A nach B;41;07.08.2020 08:11
LKW;10;Richtung B nach A;36;07.08.2020 08:12
PKW;10;Richtung A nach B;35;07.08.2020 08:12
PKW;9;Richtung B nach A;41;07.08.2020 08:12
PKW;9;Richtung B nach A;41;07.08.2020 08:12
Zweirad;9;Richtung A nach B;49;07.08.2020 08:12
PKW;9;Richtung B nach A;39;07.08.2020 08:14
PKW;9;Richtung A nach B;47;07.08.2020 08:18
PKW;9;Richtung A nach B;40;07.08.2020 08:18
PKW;9;Richtung B nach A;34;07.08.2020 08:19
PKW;9;Richtung B nach A;40;07.08.2020 08:22
PKW;9;Richtung A nach B;37;07.08.2020 08:22
PKW;10;Richtung A nach B;39;07.08.2020 08:22
PKW;9;Richtung B nach A;36;07.08.2020 08:24
PKW;10;Richtung A nach B;41;07.08.2020 08:25
LKW mit Anhänger;9;Richtung B nach A;35;07.08.2020 08:25
PKW;9;Richtung A nach B;40;07.08.2020 08:26
PKW;10;Richtung B nach A;39;07.08.2020 08:27
PKW;8;Richtung B nach A;38;07.08.2020 08:27
PKW;9;Richtung A nach B;37;07.08.2020 08:27
PKW;9;Richtung A nach B;39;07.08.2020 08:27
PKW;9;Richtung A nach B;38;07.08.2020 08:28
PKW;8;Richtung A nach B;29;07.08.2020 08:28
PKW;9;Richtung A nach B;41;07.08.2020 08:29
PKW;9;Richtung B nach A;38;07.08.2020 08:30
PKW;9;Richtung A nach B;43;07.08.2020 08:33
PKW;9;Richtung A nach B;50;07.08.2020 08:35
Leichtes Nutzfahrzeug;8;Richtung B nach A;41;07.08.2020 08:35
Zweirad;9;Richtung B nach A;26;07.08.2020 08:36
PKW;9;Richtung B nach A;40;07.08.2020 08:36
PKW;9;Richtung A nach B;36;07.08.2020 08:38
PKW;9;Richtung B nach A;37;07.08.2020 08:39
PKW;9;Richtung A nach B;47;07.08.2020 08:40
LKW;9;Richtung B nach A;39;07.08.2020 08:42
PKW;10;Richtung A nach B;34;07.08.2020 08:42
LKW;9;Richtung A nach B;44;07.08.2020 08:44
PKW;9;Richtung A nach B;45;07.08.2020 08:45
PKW;9;Richtung A nach B;33;07.08.2020 08:47
PKW;10;Richtung A nach B;40;07.08.2020 08:49
PKW;9;Richtung A nach B;40;07.08.2020 08:50
PKW;9;Richtung A nach B;40;07.08.2020 08:50
PKW;10;Richtung B nach A;44;07.08.2020 08:51
PKW;10;Richtung A nach B;38;07.08.2020 08:52
Zweirad;10;Richtung A nach B;30;07.08.2020 08:52
PKW;9;Richtung A nach B;46;07.08.2020 08:53
PKW;9;Richtung A nach B;47;07.08.2020 08:55
PKW;9;Richtung A nach B;46;07.08.2020 08:56
PKW;9;Richtung A nach B;39;07.08.2020 08:57
Zweirad;10;Richtung A nach B;21;07.08.2020 08:58
PKW;9;Richtung B nach A;49;07.08.2020 08:58
Zweirad;9;Richtung A nach B;28;07.08.2020 08:58
Zweirad;10;Richtung A nach B;30;07.08.2020 08:59
PKW;9;Richtung A nach B;46;07.08.2020 09:00
PKW;9;Richtung A nach B;44;07.08.2020 09:00
PKW;8;Richtung A nach B;37;07.08.2020 09:00
PKW;9;Richtung A nach B;31;07.08.2020 09:00
PKW;9;Richtung B nach A;41;07.08.2020 09:01
PKW;10;Richtung A nach B;36;07.08.2020 09:01
PKW;9;Richtung A nach B;45;07.08.2020 09:01
LKW mit Anhänger;8;Richtung B nach A;33;07.08.2020 09:03
PKW;9;Richtung B nach A;34;07.08.2020 09:03
PKW;9;Richtung B nach A;41;07.08.2020 09:04
PKW;9;Richtung B nach A;40;07.08.2020 09:06
PKW;9;Richtung A nach B;44;07.08.2020 09:06
PKW;10;Richtung A nach B;40;07.08.2020 09:06
PKW;9;Richtung B nach A;40;07.08.2020 09:06
PKW;9;Richtung A nach B;39;07.08.2020 09:06
PKW;8;Richtung A nach B;37;07.08.2020 09:07
PKW;9;Richtung A nach B;41;07.08.2020 09:09
PKW;10;Richtung B nach A;35;07.08.2020 09:10
PKW;10;Richtung A nach B;40;07.08.2020 09:11
PKW;8;Richtung B nach A;40;07.08.2020 09:12
Zweirad;9;Richtung A nach B;40;07.08.2020 09:13
Leichtes Nutzfahrzeug;10;Richtung B nach A;36;07.08.2020 09:14
Leichtes Nutzfahrzeug;9;Richtung A nach B;40;07.08.2020 09:14
PKW;9;Richtung A nach B;38;07.08.2020 09:14
PKW;9;Richtung B nach A;33;07.08.2020 09:15
Leichtes Nutzfahrzeug;8;Richtung A nach B;34;07.08.2020 09:15
Zweirad;9;Richtung B nach A;28;07.08.2020 09:18
PKW;9;Richtung B nach A;38;07.08.2020 09:20
PKW;9;Richtung A nach B;35;07.08.2020 09:20
LKW;8;Richtung A nach B;34;07.08.2020 09:20
PKW;10;Richtung B nach A;37;07.08.2020 09:21
PKW;9;Richtung B nach A;32;07.08.2020 09:21
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;07.08.2020 09:22
Zweirad;9;Richtung B nach A;30;07.08.2020 09:23
PKW;9;Richtung A nach B;45;07.08.2020 09:25
Leichtes Nutzfahrzeug;9;Richtung A nach B;41;07.08.2020 09:25
PKW;9;Richtung B nach A;39;07.08.2020 09:26
Zweirad;10;Richtung B nach A;29;07.08.2020 09:26
PKW;9;Richtung A nach B;36;07.08.2020 09:27
PKW;9;Richtung B nach A;32;07.08.2020 09:27
PKW;9;Richtung A nach B;38;07.08.2020 09:28
PKW;9;Richtung B nach A;38;07.08.2020 09:31
Zweirad;9;Richtung B nach A;28;07.08.2020 09:31
PKW;9;Richtung A nach B;38;07.08.2020 09:32
Zweirad;9;Richtung B nach A;28;07.08.2020 09:34
Zweirad;9;Richtung A nach B;31;07.08.2020 09:36
Zweirad;8;Richtung B nach A;35;07.08.2020 09:37
PKW;10;Richtung B nach A;35;07.08.2020 09:39
Leichtes Nutzfahrzeug;8;Richtung B nach A;35;07.08.2020 09:39
LKW;7;Richtung B nach A;42;07.08.2020 09:41
Leichtes Nutzfahrzeug;9;Richtung B nach A;51;07.08.2020 09:42
PKW;9;Richtung A nach B;47;07.08.2020 09:43
PKW;9;Richtung A nach B;37;07.08.2020 09:43
Leichtes Nutzfahrzeug;10;Richtung B nach A;45;07.08.2020 09:43
PKW;9;Richtung B nach A;43;07.08.2020 09:45
PKW;9;Richtung B nach A;34;07.08.2020 09:45
PKW;10;Richtung A nach B;38;07.08.2020 09:46
Zweirad;9;Richtung A nach B;42;07.08.2020 09:47
PKW;9;Richtung A nach B;36;07.08.2020 09:49
LKW mit Anhänger;9;Richtung B nach A;36;07.08.2020 09:50
PKW;9;Richtung B nach A;38;07.08.2020 09:51
Leichtes Nutzfahrzeug;9;Richtung B nach A;41;07.08.2020 09:51
Zweirad;9;Richtung B nach A;32;07.08.2020 09:52
PKW;9;Richtung A nach B;38;07.08.2020 09:54
PKW;9;Richtung B nach A;37;07.08.2020 09:55
PKW;10;Richtung B nach A;32;07.08.2020 09:55
PKW;10;Richtung A nach B;35;07.08.2020 09:58
PKW;9;Richtung A nach B;37;07.08.2020 10:00
PKW;9;Richtung B nach A;34;07.08.2020 10:01
Zweirad;9;Richtung A nach B;29;07.08.2020 10:01
PKW;8;Richtung B nach A;74;07.08.2020 10:03
PKW;9;Richtung B nach A;42;07.08.2020 10:03
